City	State	Year	Est. Population
Lombard village (pt.)	Illinois	2015	41752
Oak Brook village (pt.)	Illinois	2010	7796
Oak Brook village (pt.)	Illinois	2011	7812
Oak Brook village (pt.)	Illinois	2012	7864
Oak Brook village (pt.)	Illinois	2013	7895
Oak Brook village (pt.)	Illinois	2014	7944
Oak Brook village (pt.)	Illinois	2015	7980
Villa Park village (pt.)	Illinois	2010	21397
Villa Park village (pt.)	Illinois	2011	21417
Villa Park village (pt.)	Illinois	2012	21493
Villa Park village (pt.)	Illinois	2013	21532
Villa Park village (pt.)	Illinois	2014	21576
Villa Park village (pt.)	Illinois	2015	21529
Westmont village (pt.)	Illinois	2010	2209
Westmont village (pt.)	Illinois	2011	2212
Westmont village (pt.)	Illinois	2012	2223
Westmont village (pt.)	Illinois	2013	2229
Westmont village (pt.)	Illinois	2014	2238
Westmont village (pt.)	Illinois	2015	2241
Vermilion village (pt.)	Illinois	2010	23
Vermilion village (pt.)	Illinois	2011	23
Vermilion village (pt.)	Illinois	2012	23
Vermilion village (pt.)	Illinois	2013	23
Vermilion village (pt.)	Illinois	2014	22
Vermilion village (pt.)	Illinois	2015	22
Paris city (pt.)	Illinois	2010	8857
Paris city (pt.)	Illinois	2011	8824
Paris city (pt.)	Illinois	2012	8769
Paris city (pt.)	Illinois	2013	8650
Paris city (pt.)	Illinois	2014	8525
Paris city (pt.)	Illinois	2015	8461
Hume village (pt.)	Illinois	2010	9
Hume village (pt.)	Illinois	2011	9
Hume village (pt.)	Illinois	2012	9
Hume village (pt.)	Illinois	2013	9
Hume village (pt.)	Illinois	2014	9
Hume village (pt.)	Illinois	2015	9
Vermilion village (pt.)	Illinois	2010	202
Vermilion village (pt.)	Illinois	2011	201
Vermilion village (pt.)	Illinois	2012	200
Vermilion village (pt.)	Illinois	2013	198
Vermilion village (pt.)	Illinois	2014	196
Vermilion village (pt.)	Illinois	2015	195
Hume village (pt.)	Illinois	2010	371
Hume village (pt.)	Illinois	2011	370
Hume village (pt.)	Illinois	2012	368
Hume village (pt.)	Illinois	2013	364
Hume village (pt.)	Illinois	2014	360
Hume village (pt.)	Illinois	2015	358
Grayville city (pt.)	Illinois	2010	736
Grayville city (pt.)	Illinois	2011	737
Grayville city (pt.)	Illinois	2012	732
Grayville city (pt.)	Illinois	2013	736
Grayville city (pt.)	Illinois	2014	730
Grayville city (pt.)	Illinois	2015	724
Montrose village (pt.)	Illinois	2010	199
Montrose village (pt.)	Illinois	2011	199
Montrose village (pt.)	Illinois	2012	198
Montrose village (pt.)	Illinois	2013	198
Montrose village (pt.)	Illinois	2014	198
Montrose village (pt.)	Illinois	2015	198
Effingham city (pt.)	Illinois	2010	11696
Effingham city (pt.)	Illinois	2011	11695
Effingham city (pt.)	Illinois	2012	11873
Effingham city (pt.)	Illinois	2013	11919
Effingham city (pt.)	Illinois	2014	11913
Effingham city (pt.)	Illinois	2015	11941
Watson village (pt.)	Illinois	2010	23
Watson village (pt.)	Illinois	2011	23
Watson village (pt.)	Illinois	2012	23
Watson village (pt.)	Illinois	2013	23
Watson village (pt.)	Illinois	2014	23
Watson village (pt.)	Illinois	2015	23
Montrose village (pt.)	Illinois	2010	199
Montrose village (pt.)	Illinois	2011	199
Montrose village (pt.)	Illinois	2012	198
Montrose village (pt.)	Illinois	2013	198
Montrose village (pt.)	Illinois	2014	198
Montrose village (pt.)	Illinois	2015	198
Teutopolis village (pt.)	Illinois	2010	134
Teutopolis village (pt.)	Illinois	2011	134
Teutopolis village (pt.)	Illinois	2012	133
Teutopolis village (pt.)	Illinois	2013	133
Teutopolis village (pt.)	Illinois	2014	133
Teutopolis village (pt.)	Illinois	2015	136
Effingham city (pt.)	Illinois	2010	27
Effingham city (pt.)	Illinois	2011	27
Effingham city (pt.)	Illinois	2012	27
Effingham city (pt.)	Illinois	2013	27
Effingham city (pt.)	Illinois	2014	27
Effingham city (pt.)	Illinois	2015	27
Effingham city (pt.)	Illinois	2010	214
Effingham city (pt.)	Illinois	2011	214
Effingham city (pt.)	Illinois	2012	217
Effingham city (pt.)	Illinois	2013	218
Effingham city (pt.)	Illinois	2014	218
Effingham city (pt.)	Illinois	2015	217
Teutopolis village (pt.)	Illinois	2010	1399
Teutopolis village (pt.)	Illinois	2011	1405
Teutopolis village (pt.)	Illinois	2012	1407
Teutopolis village (pt.)	Illinois	2013	1420
Teutopolis village (pt.)	Illinois	2014	1429
Teutopolis village (pt.)	Illinois	2015	1441
Effingham city (pt.)	Illinois	2010	394
Effingham city (pt.)	Illinois	2011	394
Effingham city (pt.)	Illinois	2012	397
Effingham city (pt.)	Illinois	2013	396
Effingham city (pt.)	Illinois	2014	394
Effingham city (pt.)	Illinois	2015	394
Watson village (pt.)	Illinois	2010	731
Watson village (pt.)	Illinois	2011	730
Watson village (pt.)	Illinois	2012	726
Watson village (pt.)	Illinois	2013	727
Watson village (pt.)	Illinois	2014	724
Watson village (pt.)	Illinois	2015	721
Farina village (pt.)	Illinois	2010	518
Farina village (pt.)	Illinois	2011	518
Farina village (pt.)	Illinois	2012	518
Farina village (pt.)	Illinois	2013	515
Farina village (pt.)	Illinois	2014	515
Farina village (pt.)	Illinois	2015	510
Vandalia city (pt.)	Illinois	2010	3
Vandalia city (pt.)	Illinois	2011	3
Vandalia city (pt.)	Illinois	2012	3
Vandalia city (pt.)	Illinois	2013	3
Vandalia city (pt.)	Illinois	2014	3
Vandalia city (pt.)	Illinois	2015	3
Farina village (pt.)	Illinois	2010	518
Farina village (pt.)	Illinois	2011	518
Farina village (pt.)	Illinois	2012	518
Farina village (pt.)	Illinois	2013	515
Farina village (pt.)	Illinois	2014	515
Farina village (pt.)	Illinois	2015	510
Brownstown village (pt.)	Illinois	2010	742
Brownstown village (pt.)	Illinois	2011	741
Brownstown village (pt.)	Illinois	2012	743
Brownstown village (pt.)	Illinois	2013	737
Brownstown village (pt.)	Illinois	2014	736
Brownstown village (pt.)	Illinois	2015	730
Brownstown village (pt.)	Illinois	2010	17
Brownstown village (pt.)	Illinois	2011	17
Brownstown village (pt.)	Illinois	2012	17
Brownstown village (pt.)	Illinois	2013	17
Brownstown village (pt.)	Illinois	2014	17
Brownstown village (pt.)	Illinois	2015	17
Vandalia city (pt.)	Illinois	2010	1508
Vandalia city (pt.)	Illinois	2011	1508
Vandalia city (pt.)	Illinois	2012	1704
Vandalia city (pt.)	Illinois	2013	1597
Vandalia city (pt.)	Illinois	2014	1616
Vandalia city (pt.)	Illinois	2015	1618
Vandalia city (pt.)	Illinois	2010	5532
Vandalia city (pt.)	Illinois	2011	5527
Vandalia city (pt.)	Illinois	2012	5543
Vandalia city (pt.)	Illinois	2013	5509
Vandalia city (pt.)	Illinois	2014	5517
Vandalia city (pt.)	Illinois	2015	5476
Cabery village (pt.)	Illinois	2010	178
Cabery village (pt.)	Illinois	2011	178
Cabery village (pt.)	Illinois	2012	176
Cabery village (pt.)	Illinois	2013	177
Cabery village (pt.)	Illinois	2014	174
Cabery village (pt.)	Illinois	2015	172
Piper City village (pt.)	Illinois	2010	784
Piper City village (pt.)	Illinois	2011	783
Piper City village (pt.)	Illinois	2012	775
Piper City village (pt.)	Illinois	2013	774
Piper City village (pt.)	Illinois	2014	762
Piper City village (pt.)	Illinois	2015	750
Kempton village (pt.)	Illinois	2010	177
Kempton village (pt.)	Illinois	2011	177
Kempton village (pt.)	Illinois	2012	175
Kempton village (pt.)	Illinois	2013	176
Kempton village (pt.)	Illinois	2014	173
Kempton village (pt.)	Illinois	2015	171
Piper City village (pt.)	Illinois	2010	42
Piper City village (pt.)	Illinois	2011	42
Piper City village (pt.)	Illinois	2012	42
Piper City village (pt.)	Illinois	2013	42
Piper City village (pt.)	Illinois	2014	41
Piper City village (pt.)	Illinois	2015	41
Cabery village (pt.)	Illinois	2010	178
Cabery village (pt.)	Illinois	2011	178
Cabery village (pt.)	Illinois	2012	176
Cabery village (pt.)	Illinois	2013	177
Cabery village (pt.)	Illinois	2014	174
Cabery village (pt.)	Illinois	2015	172
Kempton village (pt.)	Illinois	2010	54
Kempton village (pt.)	Illinois	2011	54
Kempton village (pt.)	Illinois	2012	53
Kempton village (pt.)	Illinois	2013	54
Kempton village (pt.)	Illinois	2014	53
Kempton village (pt.)	Illinois	2015	52
Freeman Spur village (pt.)	Illinois	2010	125
Freeman Spur village (pt.)	Illinois	2011	125
Freeman Spur village (pt.)	Illinois	2012	125
Freeman Spur village (pt.)	Illinois	2013	125
Freeman Spur village (pt.)	Illinois	2014	124
Freeman Spur village (pt.)	Illinois	2015	125
Macedonia village (pt.)	Illinois	2010	34
Macedonia village (pt.)	Illinois	2011	34
Macedonia village (pt.)	Illinois	2012	34
Macedonia village (pt.)	Illinois	2013	34
Macedonia village (pt.)	Illinois	2014	34
Macedonia village (pt.)	Illinois	2015	34
Sesser city (pt.)	Illinois	2010	2
Sesser city (pt.)	Illinois	2011	2
Sesser city (pt.)	Illinois	2012	2
Sesser city (pt.)	Illinois	2013	2
Sesser city (pt.)	Illinois	2014	2
Sesser city (pt.)	Illinois	2015	2
Benton city (pt.)	Illinois	2010	6855
Benton city (pt.)	Illinois	2011	6863
Benton city (pt.)	Illinois	2012	6865
Benton city (pt.)	Illinois	2013	6848
Benton city (pt.)	Illinois	2014	6804
Benton city (pt.)	Illinois	2015	6802
Benton city (pt.)	Illinois	2010	63
Benton city (pt.)	Illinois	2011	63
Benton city (pt.)	Illinois	2012	63
Benton city (pt.)	Illinois	2013	63
Benton city (pt.)	Illinois	2014	63
Benton city (pt.)	Illinois	2015	63
Christopher city (pt.)	Illinois	2010	49
Christopher city (pt.)	Illinois	2011	49
Christopher city (pt.)	Illinois	2012	49
Christopher city (pt.)	Illinois	2013	49
Christopher city (pt.)	Illinois	2014	49
Christopher city (pt.)	Illinois	2015	49
Valier village (pt.)	Illinois	2010	171
Valier village (pt.)	Illinois	2011	171
Valier village (pt.)	Illinois	2012	172
Valier village (pt.)	Illinois	2013	171
Valier village (pt.)	Illinois	2014	170
Valier village (pt.)	Illinois	2015	170
Freeman Spur village (pt.)	Illinois	2010	125
Freeman Spur village (pt.)	Illinois	2011	125
Freeman Spur village (pt.)	Illinois	2012	125
Freeman Spur village (pt.)	Illinois	2013	125
Freeman Spur village (pt.)	Illinois	2014	124
Freeman Spur village (pt.)	Illinois	2015	125
West Frankfort city (pt.)	Illinois	2010	2852
West Frankfort city (pt.)	Illinois	2011	2853
West Frankfort city (pt.)	Illinois	2012	2851
West Frankfort city (pt.)	Illinois	2013	2840
West Frankfort city (pt.)	Illinois	2014	2820
West Frankfort city (pt.)	Illinois	2015	2814
Benton city (pt.)	Illinois	2010	169
Benton city (pt.)	Illinois	2011	169
Benton city (pt.)	Illinois	2012	170
Benton city (pt.)	Illinois	2013	169
Benton city (pt.)	Illinois	2014	168
Benton city (pt.)	Illinois	2015	168
West Frankfort city (pt.)	Illinois	2010	5325
West Frankfort city (pt.)	Illinois	2011	5329
West Frankfort city (pt.)	Illinois	2012	5326
West Frankfort city (pt.)	Illinois	2013	5308
West Frankfort city (pt.)	Illinois	2014	5272
West Frankfort city (pt.)	Illinois	2015	5263
Sesser city (pt.)	Illinois	2010	1929
Sesser city (pt.)	Illinois	2011	1931
Sesser city (pt.)	Illinois	2012	1930
Sesser city (pt.)	Illinois	2013	1923
Sesser city (pt.)	Illinois	2014	1908
Sesser city (pt.)	Illinois	2015	1906
Macedonia village (pt.)	Illinois	2010	34
Macedonia village (pt.)	Illinois	2011	34
Macedonia village (pt.)	Illinois	2012	34
Macedonia village (pt.)	Illinois	2013	34
Macedonia village (pt.)	Illinois	2014	34
Macedonia village (pt.)	Illinois	2015	34
Christopher city (pt.)	Illinois	2010	2768
Christopher city (pt.)	Illinois	2011	2769
Christopher city (pt.)	Illinois	2012	2771
Christopher city (pt.)	Illinois	2013	2758
Christopher city (pt.)	Illinois	2014	2735
Christopher city (pt.)	Illinois	2015	2732
Valier village (pt.)	Illinois	2010	498
Valier village (pt.)	Illinois	2011	499
Valier village (pt.)	Illinois	2012	499
Valier village (pt.)	Illinois	2013	496
Valier village (pt.)	Illinois	2014	491
Valier village (pt.)	Illinois	2015	490
Avon village (pt.)	Illinois	2010	797
Avon village (pt.)	Illinois	2011	797
Avon village (pt.)	Illinois	2012	793
Avon village (pt.)	Illinois	2013	784
Avon village (pt.)	Illinois	2014	774
Avon village (pt.)	Illinois	2015	763
Farmington city (pt.)	Illinois	2010	2445
Farmington city (pt.)	Illinois	2011	2444
Farmington city (pt.)	Illinois	2012	2433
Farmington city (pt.)	Illinois	2013	2413
Farmington city (pt.)	Illinois	2014	2381
Farmington city (pt.)	Illinois	2015	2349
London Mills village (pt.)	Illinois	2010	383
London Mills village (pt.)	Illinois	2011	383
London Mills village (pt.)	Illinois	2012	382
London Mills village (pt.)	Illinois	2013	379
London Mills village (pt.)	Illinois	2014	377
London Mills village (pt.)	Illinois	2015	372
Canton city (pt.)	Illinois	2010	34
Canton city (pt.)	Illinois	2011	34
Canton city (pt.)	Illinois	2012	55
Canton city (pt.)	Illinois	2013	35
Canton city (pt.)	Illinois	2014	112
Canton city (pt.)	Illinois	2015	112
Canton city (pt.)	Illinois	2010	14670
Canton city (pt.)	Illinois	2011	14661
Canton city (pt.)	Illinois	2012	14594
Canton city (pt.)	Illinois	2013	14473
Canton city (pt.)	Illinois	2014	14380
Canton city (pt.)	Illinois	2015	14221
Norris village (pt.)	Illinois	2010	86
Norris village (pt.)	Illinois	2011	86
Norris village (pt.)	Illinois	2012	86
Norris village (pt.)	Illinois	2013	85
Norris village (pt.)	Illinois	2014	84
Norris village (pt.)	Illinois	2015	83
Table Grove village (pt.)	Illinois	2010	289
Table Grove village (pt.)	Illinois	2011	289
Table Grove village (pt.)	Illinois	2012	288
Table Grove village (pt.)	Illinois	2013	286
Table Grove village (pt.)	Illinois	2014	285
Table Grove village (pt.)	Illinois	2015	282
Farmington city (pt.)	Illinois	2010	2445
Farmington city (pt.)	Illinois	2011	2444
Farmington city (pt.)	Illinois	2012	2433
Farmington city (pt.)	Illinois	2013	2413
Farmington city (pt.)	Illinois	2014	2381
Farmington city (pt.)	Illinois	2015	2349
Norris village (pt.)	Illinois	2010	127
Norris village (pt.)	Illinois	2011	127
Norris village (pt.)	Illinois	2012	127
Norris village (pt.)	Illinois	2013	126
Norris village (pt.)	Illinois	2014	124
Norris village (pt.)	Illinois	2015	123
Avon village (pt.)	Illinois	2010	797
Avon village (pt.)	Illinois	2011	797
Avon village (pt.)	Illinois	2012	793
Avon village (pt.)	Illinois	2013	784
Avon village (pt.)	Illinois	2014	774
Avon village (pt.)	Illinois	2015	763
Table Grove village (pt.)	Illinois	2010	127
Table Grove village (pt.)	Illinois	2011	127
Table Grove village (pt.)	Illinois	2012	127
Table Grove village (pt.)	Illinois	2013	126
Table Grove village (pt.)	Illinois	2014	124
Table Grove village (pt.)	Illinois	2015	123
London Mills village (pt.)	Illinois	2010	383
London Mills village (pt.)	Illinois	2011	383
London Mills village (pt.)	Illinois	2012	382
London Mills village (pt.)	Illinois	2013	379
London Mills village (pt.)	Illinois	2014	377
London Mills village (pt.)	Illinois	2015	372
New Haven village (pt.)	Illinois	2010	432
New Haven village (pt.)	Illinois	2011	432
New Haven village (pt.)	Illinois	2012	425
New Haven village (pt.)	Illinois	2013	416
New Haven village (pt.)	Illinois	2014	414
New Haven village (pt.)	Illinois	2015	407
New Haven village (pt.)	Illinois	2010	432
New Haven village (pt.)	Illinois	2011	432
New Haven village (pt.)	Illinois	2012	425
New Haven village (pt.)	Illinois	2013	416
New Haven village (pt.)	Illinois	2014	414
New Haven village (pt.)	Illinois	2015	407
Ridgway village (pt.)	Illinois	2010	217
Ridgway village (pt.)	Illinois	2011	217
Ridgway village (pt.)	Illinois	2012	214
Ridgway village (pt.)	Illinois	2013	211
Ridgway village (pt.)	Illinois	2014	211
Ridgway village (pt.)	Illinois	2015	208
Ridgway village (pt.)	Illinois	2010	652
Ridgway village (pt.)	Illinois	2011	651
Ridgway village (pt.)	Illinois	2012	642
Ridgway village (pt.)	Illinois	2013	630
Ridgway village (pt.)	Illinois	2014	628
Ridgway village (pt.)	Illinois	2015	617
Greenfield city (pt.)	Illinois	2010	1069
Greenfield city (pt.)	Illinois	2011	1069
Greenfield city (pt.)	Illinois	2012	1064
Greenfield city (pt.)	Illinois	2013	1044
Greenfield city (pt.)	Illinois	2014	1041
Greenfield city (pt.)	Illinois	2015	1025
Greenfield city (pt.)	Illinois	2010	2
Greenfield city (pt.)	Illinois	2011	2
Greenfield city (pt.)	Illinois	2012	2
Greenfield city (pt.)	Illinois	2013	2
Greenfield city (pt.)	Illinois	2014	2
Greenfield city (pt.)	Illinois	2015	2
Braceville village (pt.)	Illinois	2010	792
Braceville village (pt.)	Illinois	2011	792
Braceville village (pt.)	Illinois	2012	787
Braceville village (pt.)	Illinois	2013	784
Braceville village (pt.)	Illinois	2014	778
Braceville village (pt.)	Illinois	2015	775
Braidwood city (pt.)	Illinois	2010	5
Braidwood city (pt.)	Illinois	2011	5
Braidwood city (pt.)	Illinois	2012	5
Braidwood city (pt.)	Illinois	2013	5
Braidwood city (pt.)	Illinois	2014	5
Braidwood city (pt.)	Illinois	2015	5
Channahon village (pt.)	Illinois	2010	3215
Channahon village (pt.)	Illinois	2011	3217
Channahon village (pt.)	Illinois	2012	3206
Channahon village (pt.)	Illinois	2013	3202
Channahon village (pt.)	Illinois	2014	3206
Channahon village (pt.)	Illinois	2015	3211
Coal City village (pt.)	Illinois	2010	5585
Coal City village (pt.)	Illinois	2011	5586
Coal City village (pt.)	Illinois	2012	5560
Coal City village (pt.)	Illinois	2013	5548
Coal City village (pt.)	Illinois	2014	5528
Coal City village (pt.)	Illinois	2015	5521
Diamond village (pt.)	Illinois	2010	2508
Diamond village (pt.)	Illinois	2011	2510
Diamond village (pt.)	Illinois	2012	2503
Diamond village (pt.)	Illinois	2013	2495
Diamond village (pt.)	Illinois	2014	2486
Diamond village (pt.)	Illinois	2015	2484
Dwight village (pt.)	Illinois	2010	6
Dwight village (pt.)	Illinois	2011	6
Dwight village (pt.)	Illinois	2012	6
Dwight village (pt.)	Illinois	2013	6
Dwight village (pt.)	Illinois	2014	6
Dwight village (pt.)	Illinois	2015	6
Godley village (pt.)	Illinois	2010	49
Godley village (pt.)	Illinois	2011	49
Godley village (pt.)	Illinois	2012	52
Godley village (pt.)	Illinois	2013	52
Godley village (pt.)	Illinois	2014	54
Godley village (pt.)	Illinois	2015	54
Minooka village (pt.)	Illinois	2010	8270
Minooka village (pt.)	Illinois	2011	8289
Minooka village (pt.)	Illinois	2012	8304
Minooka village (pt.)	Illinois	2013	8361
Minooka village (pt.)	Illinois	2014	8376
Minooka village (pt.)	Illinois	2015	8431
Seneca village (pt.)	Illinois	2010	6
Seneca village (pt.)	Illinois	2011	6
Seneca village (pt.)	Illinois	2012	6
Seneca village (pt.)	Illinois	2013	6
Seneca village (pt.)	Illinois	2014	6
Seneca village (pt.)	Illinois	2015	6
Channahon village (pt.)	Illinois	2010	3215
Channahon village (pt.)	Illinois	2011	3217
Channahon village (pt.)	Illinois	2012	3206
Channahon village (pt.)	Illinois	2013	3202
Channahon village (pt.)	Illinois	2014	3206
Channahon village (pt.)	Illinois	2015	3211
Minooka village (pt.)	Illinois	2010	8270
Minooka village (pt.)	Illinois	2011	8289
Minooka village (pt.)	Illinois	2012	8304
Minooka village (pt.)	Illinois	2013	8361
Minooka village (pt.)	Illinois	2014	8376
Minooka village (pt.)	Illinois	2015	8431
Braceville village (pt.)	Illinois	2010	792
Braceville village (pt.)	Illinois	2011	792
Braceville village (pt.)	Illinois	2012	787
Braceville village (pt.)	Illinois	2013	784
Braceville village (pt.)	Illinois	2014	778
Braceville village (pt.)	Illinois	2015	775
Braidwood city (pt.)	Illinois	2010	5
Braidwood city (pt.)	Illinois	2011	5
Braidwood city (pt.)	Illinois	2012	5
Braidwood city (pt.)	Illinois	2013	5
Braidwood city (pt.)	Illinois	2014	5
Braidwood city (pt.)	Illinois	2015	5
Coal City village (pt.)	Illinois	2010	3597
Coal City village (pt.)	Illinois	2011	3597
Coal City village (pt.)	Illinois	2012	3580
Coal City village (pt.)	Illinois	2013	3573
Coal City village (pt.)	Illinois	2014	3559
Coal City village (pt.)	Illinois	2015	3555
Diamond village (pt.)	Illinois	2010	1283
Diamond village (pt.)	Illinois	2011	1284
Diamond village (pt.)	Illinois	2012	1283
Diamond village (pt.)	Illinois	2013	1281
Diamond village (pt.)	Illinois	2014	1278
Diamond village (pt.)	Illinois	2015	1278
Gardner village (pt.)	Illinois	2010	3
Gardner village (pt.)	Illinois	2011	3
Gardner village (pt.)	Illinois	2012	3
Gardner village (pt.)	Illinois	2013	3
Gardner village (pt.)	Illinois	2014	3
Gardner village (pt.)	Illinois	2015	3
Godley village (pt.)	Illinois	2010	49
Godley village (pt.)	Illinois	2011	49
Godley village (pt.)	Illinois	2012	52
Godley village (pt.)	Illinois	2013	52
Godley village (pt.)	Illinois	2014	54
Godley village (pt.)	Illinois	2015	54
Morris city (pt.)	Illinois	2010	1723
Morris city (pt.)	Illinois	2011	1727
Morris city (pt.)	Illinois	2012	1733
Morris city (pt.)	Illinois	2013	1748
Morris city (pt.)	Illinois	2014	1763
Morris city (pt.)	Illinois	2015	1794
Seneca village (pt.)	Illinois	2010	6
Seneca village (pt.)	Illinois	2011	6
Seneca village (pt.)	Illinois	2012	6
Seneca village (pt.)	Illinois	2013	6
Seneca village (pt.)	Illinois	2014	6
Seneca village (pt.)	Illinois	2015	6
Coal City village (pt.)	Illinois	2010	1974
Coal City village (pt.)	Illinois	2011	1975
Coal City village (pt.)	Illinois	2012	1966
Coal City village (pt.)	Illinois	2013	1961
Coal City village (pt.)	Illinois	2014	1955
Coal City village (pt.)	Illinois	2015	1952
Diamond village (pt.)	Illinois	2010	1225
Diamond village (pt.)	Illinois	2011	1226
Diamond village (pt.)	Illinois	2012	1220
Diamond village (pt.)	Illinois	2013	1214
Diamond village (pt.)	Illinois	2014	1208
Diamond village (pt.)	Illinois	2015	1206
Gardner village (pt.)	Illinois	2010	1454
Gardner village (pt.)	Illinois	2011	1455
Gardner village (pt.)	Illinois	2012	1450
Gardner village (pt.)	Illinois	2013	1446
Gardner village (pt.)	Illinois	2014	1437
Gardner village (pt.)	Illinois	2015	1434
Dwight village (pt.)	Illinois	2010	6
Dwight village (pt.)	Illinois	2011	6
Dwight village (pt.)	Illinois	2012	6
Dwight village (pt.)	Illinois	2013	6
Dwight village (pt.)	Illinois	2014	6
Dwight village (pt.)	Illinois	2015	6
Gardner village (pt.)	Illinois	2010	6
Gardner village (pt.)	Illinois	2011	6
Gardner village (pt.)	Illinois	2012	6
Gardner village (pt.)	Illinois	2013	6
Gardner village (pt.)	Illinois	2014	6
Gardner village (pt.)	Illinois	2015	6
Coal City village (pt.)	Illinois	2010	14
Coal City village (pt.)	Illinois	2011	14
Coal City village (pt.)	Illinois	2012	14
Coal City village (pt.)	Illinois	2013	14
Coal City village (pt.)	Illinois	2014	14
Coal City village (pt.)	Illinois	2015	14
Morris city (pt.)	Illinois	2010	7088
Morris city (pt.)	Illinois	2011	7100
Morris city (pt.)	Illinois	2012	7114
Morris city (pt.)	Illinois	2013	7161
Morris city (pt.)	Illinois	2014	7211
Morris city (pt.)	Illinois	2015	7328
Morris city (pt.)	Illinois	2010	4827
Morris city (pt.)	Illinois	2011	4837
Morris city (pt.)	Illinois	2012	4854
Morris city (pt.)	Illinois	2013	4891
Morris city (pt.)	Illinois	2014	4931
Morris city (pt.)	Illinois	2015	5016
Macedonia village (pt.)	Illinois	2010	29
Macedonia village (pt.)	Illinois	2011	29
Macedonia village (pt.)	Illinois	2012	29
Macedonia village (pt.)	Illinois	2013	29
Macedonia village (pt.)	Illinois	2014	29
Macedonia village (pt.)	Illinois	2015	29
Macedonia village (pt.)	Illinois	2010	29
Macedonia village (pt.)	Illinois	2011	29
Macedonia village (pt.)	Illinois	2012	29
Macedonia village (pt.)	Illinois	2013	29
Macedonia village (pt.)	Illinois	2014	29
Macedonia village (pt.)	Illinois	2015	29
Dallas City city (pt.)	Illinois	2010	759
Dallas City city (pt.)	Illinois	2011	758
Dallas City city (pt.)	Illinois	2012	755
Dallas City city (pt.)	Illinois	2013	749
Dallas City city (pt.)	Illinois	2014	737
Dallas City city (pt.)	Illinois	2015	737
Plymouth village (pt.)	Illinois	2010	503
Plymouth village (pt.)	Illinois	2011	502
Plymouth village (pt.)	Illinois	2012	500
Plymouth village (pt.)	Illinois	2013	495
Plymouth village (pt.)	Illinois	2014	486
Plymouth village (pt.)	Illinois	2015	485
Plymouth village (pt.)	Illinois	2010	3
Plymouth village (pt.)	Illinois	2011	3
Plymouth village (pt.)	Illinois	2012	3
Plymouth village (pt.)	Illinois	2013	3
Plymouth village (pt.)	Illinois	2014	3
Plymouth village (pt.)	Illinois	2015	3
Dallas City city (pt.)	Illinois	2010	759
Dallas City city (pt.)	Illinois	2011	758
Dallas City city (pt.)	Illinois	2012	755
Dallas City city (pt.)	Illinois	2013	749
Dallas City city (pt.)	Illinois	2014	737
Dallas City city (pt.)	Illinois	2015	737
Elvaston village (pt.)	Illinois	2010	4
Elvaston village (pt.)	Illinois	2011	4
Elvaston village (pt.)	Illinois	2012	4
Elvaston village (pt.)	Illinois	2013	4
Elvaston village (pt.)	Illinois	2014	4
Elvaston village (pt.)	Illinois	2015	4
Nauvoo city (pt.)	Illinois	2010	1110
Nauvoo city (pt.)	Illinois	2011	1109
Nauvoo city (pt.)	Illinois	2012	1104
Nauvoo city (pt.)	Illinois	2013	1094
Nauvoo city (pt.)	Illinois	2014	1076
Nauvoo city (pt.)	Illinois	2015	1076
Elvaston village (pt.)	Illinois	2010	161
Elvaston village (pt.)	Illinois	2011	161
Elvaston village (pt.)	Illinois	2012	161
Elvaston village (pt.)	Illinois	2013	160
Elvaston village (pt.)	Illinois	2014	157
Elvaston village (pt.)	Illinois	2015	158
Ferris village (pt.)	Illinois	2010	156
Ferris village (pt.)	Illinois	2011	156
Ferris village (pt.)	Illinois	2012	156
Ferris village (pt.)	Illinois	2013	155
Ferris village (pt.)	Illinois	2014	152
Ferris village (pt.)	Illinois	2015	153
Plymouth village (pt.)	Illinois	2010	500
Plymouth village (pt.)	Illinois	2011	499
Plymouth village (pt.)	Illinois	2012	497
Plymouth village (pt.)	Illinois	2013	492
Plymouth village (pt.)	Illinois	2014	483
Plymouth village (pt.)	Illinois	2015	482
Nauvoo city (pt.)	Illinois	2010	39
Nauvoo city (pt.)	Illinois	2011	39
Nauvoo city (pt.)	Illinois	2012	39
Nauvoo city (pt.)	Illinois	2013	39
Nauvoo city (pt.)	Illinois	2014	38
Nauvoo city (pt.)	Illinois	2015	38
Dallas City city (pt.)	Illinois	2010	186
Dallas City city (pt.)	Illinois	2011	186
Dallas City city (pt.)	Illinois	2012	183
Dallas City city (pt.)	Illinois	2013	179
Dallas City city (pt.)	Illinois	2014	177
Dallas City city (pt.)	Illinois	2015	178
Gulf Port village (pt.)	Illinois	2010	15
Gulf Port village (pt.)	Illinois	2011	15
Gulf Port village (pt.)	Illinois	2012	15
Gulf Port village (pt.)	Illinois	2013	14
Gulf Port village (pt.)	Illinois	2014	14
Gulf Port village (pt.)	Illinois	2015	14
Gulf Port village (pt.)	Illinois	2010	39
Gulf Port village (pt.)	Illinois	2011	39
Gulf Port village (pt.)	Illinois	2012	38
Gulf Port village (pt.)	Illinois	2013	38
Gulf Port village (pt.)	Illinois	2014	37
Gulf Port village (pt.)	Illinois	2015	37
Dallas City city (pt.)	Illinois	2010	186
Dallas City city (pt.)	Illinois	2011	186
Dallas City city (pt.)	Illinois	2012	183
Dallas City city (pt.)	Illinois	2013	179
Dallas City city (pt.)	Illinois	2014	177
