City	State	Year	Est. Population
Long Hill township	New Jersey	2013	8762
Long Hill township	New Jersey	2014	8788
Long Hill township	New Jersey	2015	8786
Mendham township	New Jersey	2010	5853
Mendham township	New Jersey	2011	5857
Mendham township	New Jersey	2012	5878
Mendham township	New Jersey	2013	5889
Mendham township	New Jersey	2014	5884
Mendham township	New Jersey	2015	5876
Mine Hill township	New Jersey	2010	3643
Mine Hill township	New Jersey	2011	3646
Mine Hill township	New Jersey	2012	3662
Mine Hill township	New Jersey	2013	3672
Mine Hill township	New Jersey	2014	3679
Mine Hill township	New Jersey	2015	3658
Montville township	New Jersey	2010	21524
Montville township	New Jersey	2011	21542
Montville township	New Jersey	2012	21647
Montville township	New Jersey	2013	21695
Montville township	New Jersey	2014	21772
Montville township	New Jersey	2015	21825
Morris township	New Jersey	2010	22434
Morris township	New Jersey	2011	22449
Morris township	New Jersey	2012	22533
Morris township	New Jersey	2013	22560
Morris township	New Jersey	2014	22580
Morris township	New Jersey	2015	22542
Mount Olive township	New Jersey	2010	28109
Mount Olive township	New Jersey	2011	28132
Mount Olive township	New Jersey	2012	28323
Mount Olive township	New Jersey	2013	28493
Mount Olive township	New Jersey	2014	28694
Mount Olive township	New Jersey	2015	28866
Parsippany-Troy Hills township	New Jersey	2010	53207
Parsippany-Troy Hills township	New Jersey	2011	53255
Parsippany-Troy Hills township	New Jersey	2012	53487
Parsippany-Troy Hills township	New Jersey	2013	53621
Parsippany-Troy Hills township	New Jersey	2014	53767
Parsippany-Troy Hills township	New Jersey	2015	53683
Pequannock township	New Jersey	2010	15540
Pequannock township	New Jersey	2011	15517
Pequannock township	New Jersey	2012	15543
Pequannock township	New Jersey	2013	15549
Pequannock township	New Jersey	2014	15601
Pequannock township	New Jersey	2015	15559
Randolph township	New Jersey	2010	25688
Randolph township	New Jersey	2011	25701
Randolph township	New Jersey	2012	25810
Randolph township	New Jersey	2013	25874
Randolph township	New Jersey	2014	25959
Randolph township	New Jersey	2015	25989
Rockaway township	New Jersey	2010	24161
Rockaway township	New Jersey	2011	24176
Rockaway township	New Jersey	2012	24398
Rockaway township	New Jersey	2013	24458
Rockaway township	New Jersey	2014	24601
Rockaway township	New Jersey	2015	24582
Roxbury township	New Jersey	2010	23324
Roxbury township	New Jersey	2011	23349
Roxbury township	New Jersey	2012	23447
Roxbury township	New Jersey	2013	23510
Roxbury township	New Jersey	2014	23562
Roxbury township	New Jersey	2015	23536
Washington township	New Jersey	2010	18537
Washington township	New Jersey	2011	18559
Washington township	New Jersey	2012	18657
Washington township	New Jersey	2013	18735
Washington township	New Jersey	2014	18743
Washington township	New Jersey	2015	18734
Barnegat township	New Jersey	2010	20936
Barnegat township	New Jersey	2011	21058
Barnegat township	New Jersey	2012	21222
Barnegat township	New Jersey	2013	21269
Barnegat township	New Jersey	2014	21538
Barnegat township	New Jersey	2015	21998
Berkeley township	New Jersey	2010	41254
Berkeley township	New Jersey	2011	41277
Berkeley township	New Jersey	2012	41320
Berkeley township	New Jersey	2013	41264
Berkeley township	New Jersey	2014	41482
Berkeley township	New Jersey	2015	41608
Brick township	New Jersey	2010	75072
Brick township	New Jersey	2011	75085
Brick township	New Jersey	2012	75061
Brick township	New Jersey	2013	74899
Brick township	New Jersey	2014	74955
Brick township	New Jersey	2015	75043
Eagleswood township	New Jersey	2010	1603
Eagleswood township	New Jersey	2011	1603
Eagleswood township	New Jersey	2012	1604
Eagleswood township	New Jersey	2013	1605
Eagleswood township	New Jersey	2014	1606
Eagleswood township	New Jersey	2015	1603
Jackson township	New Jersey	2010	54862
Jackson township	New Jersey	2011	55030
Jackson township	New Jersey	2012	55274
Jackson township	New Jersey	2013	55440
Jackson township	New Jersey	2014	55863
Jackson township	New Jersey	2015	56307
Lacey township	New Jersey	2010	27644
Lacey township	New Jersey	2011	27672
Lacey township	New Jersey	2012	27719
Lacey township	New Jersey	2013	27945
Lacey township	New Jersey	2014	28098
Lacey township	New Jersey	2015	28312
Lakewood township	New Jersey	2010	92832
Lakewood township	New Jersey	2011	93248
Lakewood township	New Jersey	2012	93879
Lakewood township	New Jersey	2013	95062
Lakewood township	New Jersey	2014	96493
Lakewood township	New Jersey	2015	98134
Little Egg Harbor township	New Jersey	2010	20063
Little Egg Harbor township	New Jersey	2011	20127
Little Egg Harbor township	New Jersey	2012	20256
Little Egg Harbor township	New Jersey	2013	20292
Little Egg Harbor township	New Jersey	2014	20343
Little Egg Harbor township	New Jersey	2015	20380
Long Beach township	New Jersey	2010	3048
Long Beach township	New Jersey	2011	3051
Long Beach township	New Jersey	2012	3053
Long Beach township	New Jersey	2013	3040
Long Beach township	New Jersey	2014	3022
Long Beach township	New Jersey	2015	3006
Manchester township	New Jersey	2010	43070
Manchester township	New Jersey	2011	43111
Manchester township	New Jersey	2012	43007
Manchester township	New Jersey	2013	42943
Manchester township	New Jersey	2014	43176
Manchester township	New Jersey	2015	43521
Ocean township	New Jersey	2010	8332
Ocean township	New Jersey	2011	8375
Ocean township	New Jersey	2012	8438
Ocean township	New Jersey	2013	8500
Ocean township	New Jersey	2014	8608
Ocean township	New Jersey	2015	8722
Plumsted township	New Jersey	2010	8421
Plumsted township	New Jersey	2011	8426
Plumsted township	New Jersey	2012	8435
Plumsted township	New Jersey	2013	8415
Plumsted township	New Jersey	2014	8446
Plumsted township	New Jersey	2015	8511
Stafford township	New Jersey	2010	26535
Stafford township	New Jersey	2011	26580
Stafford township	New Jersey	2012	26687
Stafford township	New Jersey	2013	26702
Stafford township	New Jersey	2014	26805
Stafford township	New Jersey	2015	26690
Toms River township	New Jersey	2010	91243
Toms River township	New Jersey	2011	91310
Toms River township	New Jersey	2012	91337
Toms River township	New Jersey	2013	91694
Toms River township	New Jersey	2014	91047
Toms River township	New Jersey	2015	90287
Little Falls township	New Jersey	2010	14432
Little Falls township	New Jersey	2011	14444
Little Falls township	New Jersey	2012	14529
Little Falls township	New Jersey	2013	14542
Little Falls township	New Jersey	2014	14561
Little Falls township	New Jersey	2015	14547
Wayne township	New Jersey	2010	54709
Wayne township	New Jersey	2011	54752
Wayne township	New Jersey	2012	55064
Wayne township	New Jersey	2013	54968
Wayne township	New Jersey	2014	55142
Wayne township	New Jersey	2015	55130
West Milford township	New Jersey	2010	26249
West Milford township	New Jersey	2011	26277
West Milford township	New Jersey	2012	26459
West Milford township	New Jersey	2013	26503
West Milford township	New Jersey	2014	26610
West Milford township	New Jersey	2015	26709
Alloway township	New Jersey	2010	3467
Alloway township	New Jersey	2011	3462
Alloway township	New Jersey	2012	3449
Alloway township	New Jersey	2013	3451
Alloway township	New Jersey	2014	3419
Alloway township	New Jersey	2015	3400
Carneys Point township	New Jersey	2010	8049
Carneys Point township	New Jersey	2011	8034
Carneys Point township	New Jersey	2012	8001
Carneys Point township	New Jersey	2013	7976
Carneys Point township	New Jersey	2014	7913
Carneys Point township	New Jersey	2015	7899
Elsinboro township	New Jersey	2010	1036
Elsinboro township	New Jersey	2011	1034
Elsinboro township	New Jersey	2012	1029
Elsinboro township	New Jersey	2013	1022
Elsinboro township	New Jersey	2014	1011
Elsinboro township	New Jersey	2015	1004
Lower Alloways Creek township	New Jersey	2010	1770
Lower Alloways Creek township	New Jersey	2011	1769
Lower Alloways Creek township	New Jersey	2012	1760
Lower Alloways Creek township	New Jersey	2013	1748
Lower Alloways Creek township	New Jersey	2014	1736
Lower Alloways Creek township	New Jersey	2015	1725
Mannington township	New Jersey	2010	1806
Mannington township	New Jersey	2011	1803
Mannington township	New Jersey	2012	1799
Mannington township	New Jersey	2013	1795
Mannington township	New Jersey	2014	1781
Mannington township	New Jersey	2015	1769
Oldmans township	New Jersey	2010	1773
Oldmans township	New Jersey	2011	1769
Oldmans township	New Jersey	2012	1803
Oldmans township	New Jersey	2013	1838
Oldmans township	New Jersey	2014	1856
Oldmans township	New Jersey	2015	1844
Pennsville township	New Jersey	2010	13409
Pennsville township	New Jersey	2011	13377
Pennsville township	New Jersey	2012	13310
Pennsville township	New Jersey	2013	13174
Pennsville township	New Jersey	2014	13030
Pennsville township	New Jersey	2015	12935
Pilesgrove township	New Jersey	2010	4016
Pilesgrove township	New Jersey	2011	4071
Pilesgrove township	New Jersey	2012	4184
Pilesgrove township	New Jersey	2013	4154
Pilesgrove township	New Jersey	2014	4122
Pilesgrove township	New Jersey	2015	4094
Pittsgrove township	New Jersey	2010	9393
Pittsgrove township	New Jersey	2011	9370
Pittsgrove township	New Jersey	2012	9343
Pittsgrove township	New Jersey	2013	9282
Pittsgrove township	New Jersey	2014	9184
Pittsgrove township	New Jersey	2015	9133
Quinton township	New Jersey	2010	2666
Quinton township	New Jersey	2011	2662
Quinton township	New Jersey	2012	2643
Quinton township	New Jersey	2013	2626
Quinton township	New Jersey	2014	2604
Quinton township	New Jersey	2015	2589
Upper Pittsgrove township	New Jersey	2010	3505
Upper Pittsgrove township	New Jersey	2011	3500
Upper Pittsgrove township	New Jersey	2012	3495
Upper Pittsgrove township	New Jersey	2013	3486
Upper Pittsgrove township	New Jersey	2014	3455
Upper Pittsgrove township	New Jersey	2015	3436
Bedminster township	New Jersey	2010	8165
Bedminster township	New Jersey	2011	8176
Bedminster township	New Jersey	2012	8222
Bedminster township	New Jersey	2013	8239
Bedminster township	New Jersey	2014	8252
Bedminster township	New Jersey	2015	8260
Bernards township	New Jersey	2010	26654
Bernards township	New Jersey	2011	26699
Bernards township	New Jersey	2012	26826
Bernards township	New Jersey	2013	26931
Bernards township	New Jersey	2014	27020
Bernards township	New Jersey	2015	27074
Branchburg township	New Jersey	2010	14459
Branchburg township	New Jersey	2011	14538
Branchburg township	New Jersey	2012	14624
Branchburg township	New Jersey	2013	14665
Branchburg township	New Jersey	2014	14679
Branchburg township	New Jersey	2015	14698
Bridgewater township	New Jersey	2010	44462
Bridgewater township	New Jersey	2011	44527
Bridgewater township	New Jersey	2012	44772
Bridgewater township	New Jersey	2013	45142
Bridgewater township	New Jersey	2014	45233
Bridgewater township	New Jersey	2015	45298
Franklin township	New Jersey	2010	62300
Franklin township	New Jersey	2011	62505
Franklin township	New Jersey	2012	63184
Franklin township	New Jersey	2013	63713
Franklin township	New Jersey	2014	65260
Franklin township	New Jersey	2015	65678
Green Brook township	New Jersey	2010	7203
Green Brook township	New Jersey	2011	7213
Green Brook township	New Jersey	2012	7254
Green Brook township	New Jersey	2013	7274
Green Brook township	New Jersey	2014	7288
Green Brook township	New Jersey	2015	7288
Hillsborough township	New Jersey	2010	38303
Hillsborough township	New Jersey	2011	38409
Hillsborough township	New Jersey	2012	38890
Hillsborough township	New Jersey	2013	39134
Hillsborough township	New Jersey	2014	39298
Hillsborough township	New Jersey	2015	39660
Montgomery township	New Jersey	2010	22257
Montgomery township	New Jersey	2011	22300
Montgomery township	New Jersey	2012	22453
Montgomery township	New Jersey	2013	22542
Montgomery township	New Jersey	2014	22613
Montgomery township	New Jersey	2015	22769
Warren township	New Jersey	2010	15311
Warren township	New Jersey	2011	15347
Warren township	New Jersey	2012	15653
Warren township	New Jersey	2013	15851
Warren township	New Jersey	2014	15940
Warren township	New Jersey	2015	15990
Andover township	New Jersey	2010	6245
Andover township	New Jersey	2011	6242
Andover township	New Jersey	2012	6219
Andover township	New Jersey	2013	6172
Andover township	New Jersey	2014	6122
Andover township	New Jersey	2015	6077
Byram township	New Jersey	2010	8350
Byram township	New Jersey	2011	8350
Byram township	New Jersey	2012	8308
Byram township	New Jersey	2013	8234
Byram township	New Jersey	2014	8167
Byram township	New Jersey	2015	8106
Frankford township	New Jersey	2010	5565
Frankford township	New Jersey	2011	5566
Frankford township	New Jersey	2012	5542
Frankford township	New Jersey	2013	5515
Frankford township	New Jersey	2014	5490
Frankford township	New Jersey	2015	5477
Fredon township	New Jersey	2010	3398
Fredon township	New Jersey	2011	3396
Fredon township	New Jersey	2012	3375
Fredon township	New Jersey	2013	3346
Fredon township	New Jersey	2014	3315
Fredon township	New Jersey	2015	3291
Green township	New Jersey	2010	3601
Green township	New Jersey	2011	3596
Green township	New Jersey	2012	3585
Green township	New Jersey	2013	3562
Green township	New Jersey	2014	3546
Green township	New Jersey	2015	3527
Hampton township	New Jersey	2010	5189
Hampton township	New Jersey	2011	5183
Hampton township	New Jersey	2012	5149
Hampton township	New Jersey	2013	5102
Hampton township	New Jersey	2014	5058
Hampton township	New Jersey	2015	5021
Hardyston township	New Jersey	2010	8220
Hardyston township	New Jersey	2011	8226
Hardyston township	New Jersey	2012	8189
Hardyston township	New Jersey	2013	8140
Hardyston township	New Jersey	2014	8079
Hardyston township	New Jersey	2015	8090
Lafayette township	New Jersey	2010	2525
Lafayette township	New Jersey	2011	2521
Lafayette township	New Jersey	2012	2502
Lafayette township	New Jersey	2013	2479
Lafayette township	New Jersey	2014	2451
Lafayette township	New Jersey	2015	2461
Montague township	New Jersey	2010	3872
Montague township	New Jersey	2011	3870
Montague township	New Jersey	2012	3860
Montague township	New Jersey	2013	3833
Montague township	New Jersey	2014	3804
Montague township	New Jersey	2015	3784
Sandyston township	New Jersey	2010	1973
Sandyston township	New Jersey	2011	1972
Sandyston township	New Jersey	2012	1959
Sandyston township	New Jersey	2013	1944
Sandyston township	New Jersey	2014	1926
Sandyston township	New Jersey	2015	1911
Sparta township	New Jersey	2010	19723
Sparta township	New Jersey	2011	19721
Sparta township	New Jersey	2012	19694
Sparta township	New Jersey	2013	19576
Sparta township	New Jersey	2014	19425
Sparta township	New Jersey	2015	19314
Stillwater township	New Jersey	2010	4099
Stillwater township	New Jersey	2011	4096
Stillwater township	New Jersey	2012	4064
Stillwater township	New Jersey	2013	4029
Stillwater township	New Jersey	2014	3990
Stillwater township	New Jersey	2015	3961
Vernon township	New Jersey	2010	23542
Vernon township	New Jersey	2011	23525
Vernon township	New Jersey	2012	23372
Vernon township	New Jersey	2013	23175
Vernon township	New Jersey	2014	22959
Vernon township	New Jersey	2015	22780
Walpack township	New Jersey	2010	16
Walpack township	New Jersey	2011	16
Walpack township	New Jersey	2012	16
Walpack township	New Jersey	2013	16
Walpack township	New Jersey	2014	16
Walpack township	New Jersey	2015	15
Wantage township	New Jersey	2010	11358
Wantage township	New Jersey	2011	11359
Wantage township	New Jersey	2012	11320
Wantage township	New Jersey	2013	11239
Wantage township	New Jersey	2014	11179
Wantage township	New Jersey	2015	11179
Berkeley Heights township	New Jersey	2010	13183
Berkeley Heights township	New Jersey	2011	13213
Berkeley Heights township	New Jersey	2012	13263
Berkeley Heights township	New Jersey	2013	13333
Berkeley Heights township	New Jersey	2014	13424
Berkeley Heights township	New Jersey	2015	13522
Clark township	New Jersey	2010	14756
Clark township	New Jersey	2011	14787
Clark township	New Jersey	2012	14852
Clark township	New Jersey	2013	14944
Clark township	New Jersey	2014	15065
Clark township	New Jersey	2015	15278
Cranford township	New Jersey	2010	22625
Cranford township	New Jersey	2011	22677
Cranford township	New Jersey	2012	22790
Cranford township	New Jersey	2013	22931
Cranford township	New Jersey	2014	23265
Cranford township	New Jersey	2015	23534
Hillside township	New Jersey	2010	21404
Hillside township	New Jersey	2011	21449
Hillside township	New Jersey	2012	21527
Hillside township	New Jersey	2013	21645
Hillside township	New Jersey	2014	21808
Hillside township	New Jersey	2015	21921
Scotch Plains township	New Jersey	2010	23510
Scotch Plains township	New Jersey	2011	23567
Scotch Plains township	New Jersey	2012	23677
Scotch Plains township	New Jersey	2013	23824
Scotch Plains township	New Jersey	2014	24005
Scotch Plains township	New Jersey	2015	24090
Springfield township	New Jersey	2010	15817
Springfield township	New Jersey	2011	15853
Springfield township	New Jersey	2012	16165
Springfield township	New Jersey	2013	17051
Springfield township	New Jersey	2014	17320
Springfield township	New Jersey	2015	17444
Union township	New Jersey	2010	56642
Union township	New Jersey	2011	56761
Union township	New Jersey	2012	56973
Union township	New Jersey	2013	57246
Union township	New Jersey	2014	57690
Union township	New Jersey	2015	57956
Winfield township	New Jersey	2010	1471
Winfield township	New Jersey	2011	1474
Winfield township	New Jersey	2012	1480
Winfield township	New Jersey	2013	1488
Winfield township	New Jersey	2014	1499
Winfield township	New Jersey	2015	1506
Allamuchy township	New Jersey	2010	4323
Allamuchy township	New Jersey	2011	4394
Allamuchy township	New Jersey	2012	4430
Allamuchy township	New Jersey	2013	4465
Allamuchy township	New Jersey	2014	4502
Allamuchy township	New Jersey	2015	4508
Blairstown township	New Jersey	2010	5967
Blairstown township	New Jersey	2011	5960
Blairstown township	New Jersey	2012	5918
Blairstown township	New Jersey	2013	5871
Blairstown township	New Jersey	2014	5817
Blairstown township	New Jersey	2015	5819
Franklin township	New Jersey	2010	3176
Franklin township	New Jersey	2011	3176
Franklin township	New Jersey	2012	3160
Franklin township	New Jersey	2013	3137
Franklin township	New Jersey	2014	3111
Franklin township	New Jersey	2015	3109
Frelinghuysen township	New Jersey	2010	2230
Frelinghuysen township	New Jersey	2011	2229
Frelinghuysen township	New Jersey	2012	2223
Frelinghuysen township	New Jersey	2013	2208
Frelinghuysen township	New Jersey	2014	2191
Frelinghuysen township	New Jersey	2015	2186
Greenwich township	New Jersey	2010	5712
Greenwich township	New Jersey	2011	5703
Greenwich township	New Jersey	2012	5664
Greenwich township	New Jersey	2013	5616
Greenwich township	New Jersey	2014	5558
Greenwich township	New Jersey	2015	5555
Hardwick township	New Jersey	2010	1696
Hardwick township	New Jersey	2011	1693
Hardwick township	New Jersey	2012	1690
Hardwick township	New Jersey	2013	1680
Hardwick township	New Jersey	2014	1665
Hardwick township	New Jersey	2015	1666
Harmony township	New Jersey	2010	2667
Harmony township	New Jersey	2011	2658
Harmony township	New Jersey	2012	2643
Harmony township	New Jersey	2013	2624
Harmony township	New Jersey	2014	2574
Harmony township	New Jersey	2015	2561
Hope township	New Jersey	2010	1952
Hope township	New Jersey	2011	1949
Hope township	New Jersey	2012	1936
Hope township	New Jersey	2013	1925
Hope township	New Jersey	2014	1912
Hope township	New Jersey	2015	1911
Independence township	New Jersey	2010	5662
Independence township	New Jersey	2011	5653
Independence township	New Jersey	2012	5617
Independence township	New Jersey	2013	5577
Independence township	New Jersey	2014	5527
Independence township	New Jersey	2015	5530
Knowlton township	New Jersey	2010	3055
Knowlton township	New Jersey	2011	3052
Knowlton township	New Jersey	2012	3035
Knowlton township	New Jersey	2013	3016
Knowlton township	New Jersey	2014	2985
Knowlton township	New Jersey	2015	2986
Liberty township	New Jersey	2010	2942
Liberty township	New Jersey	2011	2937
Liberty township	New Jersey	2012	2923
Liberty township	New Jersey	2013	2895
Liberty township	New Jersey	2014	2861
Liberty township	New Jersey	2015	2857
Lopatcong township	New Jersey	2010	8014
Lopatcong township	New Jersey	2011	8069
Lopatcong township	New Jersey	2012	8120
Lopatcong township	New Jersey	2013	8139
Lopatcong township	New Jersey	2014	8130
Lopatcong township	New Jersey	2015	8243
Mansfield township	New Jersey	2010	7725
Mansfield township	New Jersey	2011	7712
Mansfield township	New Jersey	2012	7658
Mansfield township	New Jersey	2013	7593
Mansfield township	New Jersey	2014	7517
Mansfield township	New Jersey	2015	7512
Oxford township	New Jersey	2010	2514
Oxford township	New Jersey	2011	2510
Oxford township	New Jersey	2012	2493
Oxford township	New Jersey	2013	2473
Oxford township	New Jersey	2014	2455
Oxford township	New Jersey	2015	2461
Pohatcong township	New Jersey	2010	3339
Pohatcong township	New Jersey	2011	3333
Pohatcong township	New Jersey	2012	3309
Pohatcong township	New Jersey	2013	3282
Pohatcong township	New Jersey	2014	3254
Pohatcong township	New Jersey	2015	3250
Washington township	New Jersey	2010	6651
Washington township	New Jersey	2011	6643
Washington township	New Jersey	2012	6593
Washington township	New Jersey	2013	6538
Washington township	New Jersey	2014	6471
Washington township	New Jersey	2015	6471
White township	New Jersey	2010	4882
White township	New Jersey	2011	4872
White township	New Jersey	2012	4843
White township	New Jersey	2013	4797
White township	New Jersey	2014	4752
White township	New Jersey	2015	4750
Beisigl township	North Dakota	2010	22
Beisigl township	North Dakota	2011	22
Beisigl township	North Dakota	2012	22
Beisigl township	North Dakota	2013	22
Beisigl township	North Dakota	2014	22
Beisigl township	North Dakota	2015	22
Bucyrus township	North Dakota	2010	27
Bucyrus township	North Dakota	2011	27
Bucyrus township	North Dakota	2012	26
Bucyrus township	North Dakota	2013	27
Bucyrus township	North Dakota	2014	27
Bucyrus township	North Dakota	2015	27
Cedar township	North Dakota	2010	24
Cedar township	North Dakota	2011	24
Cedar township	North Dakota	2012	23
Cedar township	North Dakota	2013	24
Cedar township	North Dakota	2014	24
Cedar township	North Dakota	2015	24
Chandler township	North Dakota	2010	13
Chandler township	North Dakota	2011	13
Chandler township	North Dakota	2012	13
Chandler township	North Dakota	2013	13
Chandler township	North Dakota	2014	13
Chandler township	North Dakota	2015	13
Clermont township	North Dakota	2010	35
Clermont township	North Dakota	2011	35
Clermont township	North Dakota	2012	34
Clermont township	North Dakota	2013	34
Clermont township	North Dakota	2014	35
Clermont township	North Dakota	2015	35
Darling Springs township	North Dakota	2010	22
Darling Springs township	North Dakota	2011	22
Darling Springs township	North Dakota	2012	22
Darling Springs township	North Dakota	2013	22
Darling Springs township	North Dakota	2014	22
Darling Springs township	North Dakota	2015	22
Duck Creek township	North Dakota	2010	24
Duck Creek township	North Dakota	2011	24
Duck Creek township	North Dakota	2012	24
Duck Creek township	North Dakota	2013	24
Duck Creek township	North Dakota	2014	24
Duck Creek township	North Dakota	2015	24
Gilstrap township	North Dakota	2010	20
Gilstrap township	North Dakota	2011	20
Gilstrap township	North Dakota	2012	20
Gilstrap township	North Dakota	2013	20
Gilstrap township	North Dakota	2014	20
Gilstrap township	North Dakota	2015	20
Hettinger township	North Dakota	2010	195
Hettinger township	North Dakota	2011	196
Hettinger township	North Dakota	2012	192
Hettinger township	North Dakota	2013	192
Hettinger township	North Dakota	2014	196
Hettinger township	North Dakota	2015	196
Lightning Creek township	North Dakota	2010	14
Lightning Creek township	North Dakota	2011	14
Lightning Creek township	North Dakota	2012	14
Lightning Creek township	North Dakota	2013	14
Lightning Creek township	North Dakota	2014	14
Lightning Creek township	North Dakota	2015	14
Maine township	North Dakota	2010	19
Maine township	North Dakota	2011	19
Maine township	North Dakota	2012	19
Maine township	North Dakota	2013	19
Maine township	North Dakota	2014	19
Maine township	North Dakota	2015	19
Orange township	North Dakota	2010	22
Orange township	North Dakota	2011	22
Orange township	North Dakota	2012	22
Orange township	North Dakota	2013	22
Orange township	North Dakota	2014	22
Orange township	North Dakota	2015	22
Reeder township	North Dakota	2010	39
Reeder township	North Dakota	2011	39
Reeder township	North Dakota	2012	38
Reeder township	North Dakota	2013	38
Reeder township	North Dakota	2014	39
Reeder township	North Dakota	2015	39
Scott township	North Dakota	2010	106
Scott township	North Dakota	2011	106
Scott township	North Dakota	2012	104
Scott township	North Dakota	2013	105
Scott township	North Dakota	2014	107
Scott township	North Dakota	2015	106
South Fork township	North Dakota	2010	11
South Fork township	North Dakota	2011	11
South Fork township	North Dakota	2012	11
South Fork township	North Dakota	2013	11
South Fork township	North Dakota	2014	11
South Fork township	North Dakota	2015	11
Taylor Butte township	North Dakota	2010	17
Taylor Butte township	North Dakota	2011	17
Taylor Butte township	North Dakota	2012	17
Taylor Butte township	North Dakota	2013	17
Taylor Butte township	North Dakota	2014	17
Taylor Butte township	North Dakota	2015	17
Wolf Butte township	North Dakota	2010	25
Wolf Butte township	North Dakota	2011	25
Wolf Butte township	North Dakota	2012	24
Wolf Butte township	North Dakota	2013	25
Wolf Butte township	North Dakota	2014	25
Wolf Butte township	North Dakota	2015	25
Alta township	North Dakota	2010	108
Alta township	North Dakota	2011	108
Alta township	North Dakota	2012	109
Alta township	North Dakota	2013	107
Alta township	North Dakota	2014	108
Alta township	North Dakota	2015	107
Anderson township	North Dakota	2010	52
Anderson township	North Dakota	2011	52
Anderson township	North Dakota	2012	52
Anderson township	North Dakota	2013	51
Anderson township	North Dakota	2014	52
Anderson township	North Dakota	2015	52
Ashtabula township	North Dakota	2010	112
Ashtabula township	North Dakota	2011	112
Ashtabula township	North Dakota	2012	113
Ashtabula township	North Dakota	2013	114
Ashtabula township	North Dakota	2014	116
Ashtabula township	North Dakota	2015	117
Baldwin township	North Dakota	2010	33
Baldwin township	North Dakota	2011	33
Baldwin township	North Dakota	2012	33
Baldwin township	North Dakota	2013	33
Baldwin township	North Dakota	2014	33
Baldwin township	North Dakota	2015	33
Binghampton township	North Dakota	2010	76
Binghampton township	North Dakota	2011	76
Binghampton township	North Dakota	2012	76
Binghampton township	North Dakota	2013	75
Binghampton township	North Dakota	2014	76
Binghampton township	North Dakota	2015	75
Brimer township	North Dakota	2010	59
Brimer township	North Dakota	2011	59
Brimer township	North Dakota	2012	59
Brimer township	North Dakota	2013	58
Brimer township	North Dakota	2014	59
Brimer township	North Dakota	2015	59
Cuba township	North Dakota	2010	76
Cuba township	North Dakota	2011	76
Cuba township	North Dakota	2012	76
Cuba township	North Dakota	2013	75
Cuba township	North Dakota	2014	76
Cuba township	North Dakota	2015	75
Dazey township	North Dakota	2010	51
Dazey township	North Dakota	2011	51
Dazey township	North Dakota	2012	51
Dazey township	North Dakota	2013	50
Dazey township	North Dakota	2014	51
Dazey township	North Dakota	2015	51
Eckelson township	North Dakota	2010	111
Eckelson township	North Dakota	2011	111
Eckelson township	North Dakota	2012	112
Eckelson township	North Dakota	2013	110
Eckelson township	North Dakota	2014	111
Eckelson township	North Dakota	2015	110
Edna township	North Dakota	2010	76
Edna township	North Dakota	2011	76
Edna township	North Dakota	2012	76
Edna township	North Dakota	2013	75
Edna township	North Dakota	2014	76
Edna township	North Dakota	2015	76
Ellsbury township	North Dakota	2010	28
Ellsbury township	North Dakota	2011	28
Ellsbury township	North Dakota	2012	28
Ellsbury township	North Dakota	2013	28
Ellsbury township	North Dakota	2014	28
Ellsbury township	North Dakota	2015	28
Getchell township	North Dakota	2010	73
Getchell township	North Dakota	2011	73
Getchell township	North Dakota	2012	73
Getchell township	North Dakota	2013	72
Getchell township	North Dakota	2014	73
Getchell township	North Dakota	2015	73
Grand Prairie township	North Dakota	2010	48
Grand Prairie township	North Dakota	2011	48
Grand Prairie township	North Dakota	2012	48
Grand Prairie township	North Dakota	2013	48
Grand Prairie township	North Dakota	2014	48
Grand Prairie township	North Dakota	2015	48
Green township	North Dakota	2010	84
Green township	North Dakota	2011	84
Green township	North Dakota	2012	84
Green township	North Dakota	2013	83
Green township	North Dakota	2014	84
Green township	North Dakota	2015	83
Greenland township	North Dakota	2010	42
Greenland township	North Dakota	2011	42
Greenland township	North Dakota	2012	42
Greenland township	North Dakota	2013	42
Greenland township	North Dakota	2014	42
Greenland township	North Dakota	2015	42
Hemen township	North Dakota	2010	27
Hemen township	North Dakota	2011	27
Hemen township	North Dakota	2012	27
Hemen township	North Dakota	2013	27
Hemen township	North Dakota	2014	27
Hemen township	North Dakota	2015	27
Hobart township	North Dakota	2010	111
Hobart township	North Dakota	2011	111
Hobart township	North Dakota	2012	112
Hobart township	North Dakota	2013	110
Hobart township	North Dakota	2014	111
Hobart township	North Dakota	2015	110
Lake Town township	North Dakota	2010	39
Lake Town township	North Dakota	2011	39
Lake Town township	North Dakota	2012	39
Lake Town township	North Dakota	2013	39
Lake Town township	North Dakota	2014	39
Lake Town township	North Dakota	2015	39
Mansfield township	North Dakota	2010	38
Mansfield township	North Dakota	2011	38
Mansfield township	North Dakota	2012	38
Mansfield township	North Dakota	2013	38
Mansfield township	North Dakota	2014	38
Mansfield township	North Dakota	2015	38
Marsh township	North Dakota	2010	283
Marsh township	North Dakota	2011	283
Marsh township	North Dakota	2012	284
Marsh township	North Dakota	2013	283
Marsh township	North Dakota	2014	287
Marsh township	North Dakota	2015	287
Meadow Lake township	North Dakota	2010	81
Meadow Lake township	North Dakota	2011	81
Meadow Lake township	North Dakota	2012	81
Meadow Lake township	North Dakota	2013	80
Meadow Lake township	North Dakota	2014	81
