City	State	Year	Est. Population
Abbottstown borough	Pennsylvania	2011	1011
Abbottstown borough	Pennsylvania	2012	1013
Abbottstown borough	Pennsylvania	2013	1010
Abbottstown borough	Pennsylvania	2014	1011
Abbottstown borough	Pennsylvania	2015	1014
Adamsburg borough	Pennsylvania	2010	172
Adamsburg borough	Pennsylvania	2011	172
Adamsburg borough	Pennsylvania	2012	171
Adamsburg borough	Pennsylvania	2013	171
Adamsburg borough	Pennsylvania	2014	170
Adamsburg borough	Pennsylvania	2015	169
Adamstown borough	Pennsylvania	2010	1789
Adamstown borough	Pennsylvania	2011	1802
Adamstown borough	Pennsylvania	2012	1834
Adamstown borough	Pennsylvania	2013	1836
Adamstown borough	Pennsylvania	2014	1836
Adamstown borough	Pennsylvania	2015	1839
Addison borough	Pennsylvania	2010	207
Addison borough	Pennsylvania	2011	207
Addison borough	Pennsylvania	2012	206
Addison borough	Pennsylvania	2013	205
Addison borough	Pennsylvania	2014	204
Addison borough	Pennsylvania	2015	202
Akron borough	Pennsylvania	2010	3883
Akron borough	Pennsylvania	2011	3888
Akron borough	Pennsylvania	2012	3902
Akron borough	Pennsylvania	2013	3919
Akron borough	Pennsylvania	2014	3927
Akron borough	Pennsylvania	2015	3982
Alba borough	Pennsylvania	2010	157
Alba borough	Pennsylvania	2011	157
Alba borough	Pennsylvania	2012	158
Alba borough	Pennsylvania	2013	157
Alba borough	Pennsylvania	2014	156
Alba borough	Pennsylvania	2015	154
Albion borough	Pennsylvania	2010	1516
Albion borough	Pennsylvania	2011	1516
Albion borough	Pennsylvania	2012	1508
Albion borough	Pennsylvania	2013	1501
Albion borough	Pennsylvania	2014	1491
Albion borough	Pennsylvania	2015	1478
Alburtis borough	Pennsylvania	2010	2361
Alburtis borough	Pennsylvania	2011	2363
Alburtis borough	Pennsylvania	2012	2377
Alburtis borough	Pennsylvania	2013	2382
Alburtis borough	Pennsylvania	2014	2380
Alburtis borough	Pennsylvania	2015	2405
Aldan borough	Pennsylvania	2010	4152
Aldan borough	Pennsylvania	2011	4152
Aldan borough	Pennsylvania	2012	4146
Aldan borough	Pennsylvania	2013	4156
Aldan borough	Pennsylvania	2014	4160
Aldan borough	Pennsylvania	2015	4166
Alexandria borough	Pennsylvania	2010	346
Alexandria borough	Pennsylvania	2011	346
Alexandria borough	Pennsylvania	2012	343
Alexandria borough	Pennsylvania	2013	340
Alexandria borough	Pennsylvania	2014	336
Alexandria borough	Pennsylvania	2015	333
Allenport borough	Pennsylvania	2010	537
Allenport borough	Pennsylvania	2011	537
Allenport borough	Pennsylvania	2012	534
Allenport borough	Pennsylvania	2013	535
Allenport borough	Pennsylvania	2014	534
Allenport borough	Pennsylvania	2015	531
Ambler borough	Pennsylvania	2010	6417
Ambler borough	Pennsylvania	2011	6444
Ambler borough	Pennsylvania	2012	6491
Ambler borough	Pennsylvania	2013	6502
Ambler borough	Pennsylvania	2014	6509
Ambler borough	Pennsylvania	2015	6507
Ambridge borough	Pennsylvania	2010	7050
Ambridge borough	Pennsylvania	2011	7048
Ambridge borough	Pennsylvania	2012	7008
Ambridge borough	Pennsylvania	2013	6982
Ambridge borough	Pennsylvania	2014	6948
Ambridge borough	Pennsylvania	2015	6894
Apollo borough	Pennsylvania	2010	1647
Apollo borough	Pennsylvania	2011	1643
Apollo borough	Pennsylvania	2012	1635
Apollo borough	Pennsylvania	2013	1626
Apollo borough	Pennsylvania	2014	1617
Apollo borough	Pennsylvania	2015	1605
Applewold borough	Pennsylvania	2010	310
Applewold borough	Pennsylvania	2011	310
Applewold borough	Pennsylvania	2012	307
Applewold borough	Pennsylvania	2013	305
Applewold borough	Pennsylvania	2014	302
Applewold borough	Pennsylvania	2015	299
Archbald borough	Pennsylvania	2010	6984
Archbald borough	Pennsylvania	2011	7005
Archbald borough	Pennsylvania	2012	7056
Archbald borough	Pennsylvania	2013	7073
Archbald borough	Pennsylvania	2014	7077
Archbald borough	Pennsylvania	2015	7075
Arendtsville borough	Pennsylvania	2010	952
Arendtsville borough	Pennsylvania	2011	952
Arendtsville borough	Pennsylvania	2012	954
Arendtsville borough	Pennsylvania	2013	951
Arendtsville borough	Pennsylvania	2014	952
Arendtsville borough	Pennsylvania	2015	955
Armagh borough	Pennsylvania	2010	122
Armagh borough	Pennsylvania	2011	122
Armagh borough	Pennsylvania	2012	121
Armagh borough	Pennsylvania	2013	121
Armagh borough	Pennsylvania	2014	120
Armagh borough	Pennsylvania	2015	119
Arona borough	Pennsylvania	2010	370
Arona borough	Pennsylvania	2011	370
Arona borough	Pennsylvania	2012	367
Arona borough	Pennsylvania	2013	363
Arona borough	Pennsylvania	2014	360
Arona borough	Pennsylvania	2015	356
Ashland borough	Pennsylvania	2010	2817
Ashland borough	Pennsylvania	2011	2814
Ashland borough	Pennsylvania	2012	2802
Ashland borough	Pennsylvania	2013	2789
Ashland borough	Pennsylvania	2014	2773
Ashland borough	Pennsylvania	2015	2757
Ashley borough	Pennsylvania	2010	2790
Ashley borough	Pennsylvania	2011	2788
Ashley borough	Pennsylvania	2012	2781
Ashley borough	Pennsylvania	2013	2779
Ashley borough	Pennsylvania	2014	2760
Ashley borough	Pennsylvania	2015	2744
Ashville borough	Pennsylvania	2010	227
Ashville borough	Pennsylvania	2011	227
Ashville borough	Pennsylvania	2012	225
Ashville borough	Pennsylvania	2013	224
Ashville borough	Pennsylvania	2014	223
Ashville borough	Pennsylvania	2015	221
Aspinwall borough	Pennsylvania	2010	2801
Aspinwall borough	Pennsylvania	2011	2800
Aspinwall borough	Pennsylvania	2012	2799
Aspinwall borough	Pennsylvania	2013	2800
Aspinwall borough	Pennsylvania	2014	2796
Aspinwall borough	Pennsylvania	2015	2783
Atglen borough	Pennsylvania	2010	1406
Atglen borough	Pennsylvania	2011	1407
Atglen borough	Pennsylvania	2012	1409
Atglen borough	Pennsylvania	2013	1410
Atglen borough	Pennsylvania	2014	1410
Atglen borough	Pennsylvania	2015	1411
Athens borough	Pennsylvania	2010	3367
Athens borough	Pennsylvania	2011	3364
Athens borough	Pennsylvania	2012	3377
Athens borough	Pennsylvania	2013	3360
Athens borough	Pennsylvania	2014	3323
Athens borough	Pennsylvania	2015	3282
Atwood borough	Pennsylvania	2010	107
Atwood borough	Pennsylvania	2011	107
Atwood borough	Pennsylvania	2012	107
Atwood borough	Pennsylvania	2013	106
Atwood borough	Pennsylvania	2014	106
Atwood borough	Pennsylvania	2015	105
Auburn borough	Pennsylvania	2010	738
Auburn borough	Pennsylvania	2011	738
Auburn borough	Pennsylvania	2012	734
Auburn borough	Pennsylvania	2013	730
Auburn borough	Pennsylvania	2014	726
Auburn borough	Pennsylvania	2015	724
Austin borough	Pennsylvania	2010	564
Austin borough	Pennsylvania	2011	564
Austin borough	Pennsylvania	2012	565
Austin borough	Pennsylvania	2013	569
Austin borough	Pennsylvania	2014	564
Austin borough	Pennsylvania	2015	555
Avalon borough	Pennsylvania	2010	4705
Avalon borough	Pennsylvania	2011	4704
Avalon borough	Pennsylvania	2012	4702
Avalon borough	Pennsylvania	2013	4701
Avalon borough	Pennsylvania	2014	4694
Avalon borough	Pennsylvania	2015	4674
Avis borough	Pennsylvania	2010	1484
Avis borough	Pennsylvania	2011	1484
Avis borough	Pennsylvania	2012	1496
Avis borough	Pennsylvania	2013	1514
Avis borough	Pennsylvania	2014	1520
Avis borough	Pennsylvania	2015	1515
Avoca borough	Pennsylvania	2010	2661
Avoca borough	Pennsylvania	2011	2662
Avoca borough	Pennsylvania	2012	2666
Avoca borough	Pennsylvania	2013	2667
Avoca borough	Pennsylvania	2014	2652
Avoca borough	Pennsylvania	2015	2656
Avondale borough	Pennsylvania	2010	1265
Avondale borough	Pennsylvania	2011	1273
Avondale borough	Pennsylvania	2012	1317
Avondale borough	Pennsylvania	2013	1389
Avondale borough	Pennsylvania	2014	1404
Avondale borough	Pennsylvania	2015	1403
Avonmore borough	Pennsylvania	2010	1011
Avonmore borough	Pennsylvania	2011	1011
Avonmore borough	Pennsylvania	2012	1006
Avonmore borough	Pennsylvania	2013	1000
Avonmore borough	Pennsylvania	2014	995
Avonmore borough	Pennsylvania	2015	988
Baden borough	Pennsylvania	2010	4135
Baden borough	Pennsylvania	2011	4135
Baden borough	Pennsylvania	2012	4114
Baden borough	Pennsylvania	2013	4102
Baden borough	Pennsylvania	2014	4085
Baden borough	Pennsylvania	2015	4056
Baldwin borough	Pennsylvania	2010	19765
Baldwin borough	Pennsylvania	2011	19774
Baldwin borough	Pennsylvania	2012	19798
Baldwin borough	Pennsylvania	2013	19830
Baldwin borough	Pennsylvania	2014	19830
Baldwin borough	Pennsylvania	2015	19768
Bally borough	Pennsylvania	2010	1090
Bally borough	Pennsylvania	2011	1091
Bally borough	Pennsylvania	2012	1100
Bally borough	Pennsylvania	2013	1103
Bally borough	Pennsylvania	2014	1103
Bally borough	Pennsylvania	2015	1101
Bangor borough	Pennsylvania	2010	5273
Bangor borough	Pennsylvania	2011	5272
Bangor borough	Pennsylvania	2012	5252
Bangor borough	Pennsylvania	2013	5247
Bangor borough	Pennsylvania	2014	5232
Bangor borough	Pennsylvania	2015	5226
Barkeyville borough	Pennsylvania	2010	207
Barkeyville borough	Pennsylvania	2011	207
Barkeyville borough	Pennsylvania	2012	206
Barkeyville borough	Pennsylvania	2013	207
Barkeyville borough	Pennsylvania	2014	206
Barkeyville borough	Pennsylvania	2015	205
Bath borough	Pennsylvania	2010	2693
Bath borough	Pennsylvania	2011	2695
Bath borough	Pennsylvania	2012	2687
Bath borough	Pennsylvania	2013	2686
Bath borough	Pennsylvania	2014	2679
Bath borough	Pennsylvania	2015	2676
Beallsville borough	Pennsylvania	2010	466
Beallsville borough	Pennsylvania	2011	466
Beallsville borough	Pennsylvania	2012	463
Beallsville borough	Pennsylvania	2013	461
Beallsville borough	Pennsylvania	2014	457
Beallsville borough	Pennsylvania	2015	453
Bear Creek Village borough	Pennsylvania	2010	257
Bear Creek Village borough	Pennsylvania	2011	257
Bear Creek Village borough	Pennsylvania	2012	257
Bear Creek Village borough	Pennsylvania	2013	258
Bear Creek Village borough	Pennsylvania	2014	257
Bear Creek Village borough	Pennsylvania	2015	256
Bear Lake borough	Pennsylvania	2010	164
Bear Lake borough	Pennsylvania	2011	164
Bear Lake borough	Pennsylvania	2012	163
Bear Lake borough	Pennsylvania	2013	162
Bear Lake borough	Pennsylvania	2014	161
Bear Lake borough	Pennsylvania	2015	161
Beaver borough	Pennsylvania	2010	4531
Beaver borough	Pennsylvania	2011	4529
Beaver borough	Pennsylvania	2012	4504
Beaver borough	Pennsylvania	2013	4487
Beaver borough	Pennsylvania	2014	4467
Beaver borough	Pennsylvania	2015	4440
Beaver Meadows borough	Pennsylvania	2010	869
Beaver Meadows borough	Pennsylvania	2011	868
Beaver Meadows borough	Pennsylvania	2012	864
Beaver Meadows borough	Pennsylvania	2013	860
Beaver Meadows borough	Pennsylvania	2014	855
Beaver Meadows borough	Pennsylvania	2015	850
Beavertown borough	Pennsylvania	2010	965
Beavertown borough	Pennsylvania	2011	965
Beavertown borough	Pennsylvania	2012	959
Beavertown borough	Pennsylvania	2013	961
Beavertown borough	Pennsylvania	2014	962
Beavertown borough	Pennsylvania	2015	971
Bechtelsville borough	Pennsylvania	2010	942
Bechtelsville borough	Pennsylvania	2011	943
Bechtelsville borough	Pennsylvania	2012	942
Bechtelsville borough	Pennsylvania	2013	942
Bechtelsville borough	Pennsylvania	2014	944
Bechtelsville borough	Pennsylvania	2015	942
Bedford borough	Pennsylvania	2010	2841
Bedford borough	Pennsylvania	2011	2835
Bedford borough	Pennsylvania	2012	2813
Bedford borough	Pennsylvania	2013	2798
Bedford borough	Pennsylvania	2014	2780
Bedford borough	Pennsylvania	2015	2767
Beech Creek borough	Pennsylvania	2010	701
Beech Creek borough	Pennsylvania	2011	701
Beech Creek borough	Pennsylvania	2012	705
Beech Creek borough	Pennsylvania	2013	704
Beech Creek borough	Pennsylvania	2014	707
Beech Creek borough	Pennsylvania	2015	703
Bell Acres borough	Pennsylvania	2010	1390
Bell Acres borough	Pennsylvania	2011	1391
Bell Acres borough	Pennsylvania	2012	1399
Bell Acres borough	Pennsylvania	2013	1407
Bell Acres borough	Pennsylvania	2014	1406
Bell Acres borough	Pennsylvania	2015	1403
Bellefonte borough	Pennsylvania	2010	6187
Bellefonte borough	Pennsylvania	2011	6192
Bellefonte borough	Pennsylvania	2012	6254
Bellefonte borough	Pennsylvania	2013	6342
Bellefonte borough	Pennsylvania	2014	6271
Bellefonte borough	Pennsylvania	2015	6253
Belle Vernon borough	Pennsylvania	2010	1093
Belle Vernon borough	Pennsylvania	2011	1092
Belle Vernon borough	Pennsylvania	2012	1088
Belle Vernon borough	Pennsylvania	2013	1083
Belle Vernon borough	Pennsylvania	2014	1078
Belle Vernon borough	Pennsylvania	2015	1075
Bellevue borough	Pennsylvania	2010	8370
Bellevue borough	Pennsylvania	2011	8368
Bellevue borough	Pennsylvania	2012	8364
Bellevue borough	Pennsylvania	2013	8360
Bellevue borough	Pennsylvania	2014	8349
Bellevue borough	Pennsylvania	2015	8310
Bellwood borough	Pennsylvania	2010	1824
Bellwood borough	Pennsylvania	2011	1822
Bellwood borough	Pennsylvania	2012	1818
Bellwood borough	Pennsylvania	2013	1813
Bellwood borough	Pennsylvania	2014	1802
Bellwood borough	Pennsylvania	2015	1795
Ben Avon borough	Pennsylvania	2010	1781
Ben Avon borough	Pennsylvania	2011	1780
Ben Avon borough	Pennsylvania	2012	1779
Ben Avon borough	Pennsylvania	2013	1779
Ben Avon borough	Pennsylvania	2014	1783
Ben Avon borough	Pennsylvania	2015	1789
Ben Avon Heights borough	Pennsylvania	2010	371
Ben Avon Heights borough	Pennsylvania	2011	371
Ben Avon Heights borough	Pennsylvania	2012	372
Ben Avon Heights borough	Pennsylvania	2013	373
Ben Avon Heights borough	Pennsylvania	2014	373
Ben Avon Heights borough	Pennsylvania	2015	373
Bendersville borough	Pennsylvania	2010	641
Bendersville borough	Pennsylvania	2011	641
Bendersville borough	Pennsylvania	2012	641
Bendersville borough	Pennsylvania	2013	640
Bendersville borough	Pennsylvania	2014	638
Bendersville borough	Pennsylvania	2015	641
Benson borough	Pennsylvania	2010	191
Benson borough	Pennsylvania	2011	191
Benson borough	Pennsylvania	2012	190
Benson borough	Pennsylvania	2013	189
Benson borough	Pennsylvania	2014	188
Benson borough	Pennsylvania	2015	187
Bentleyville borough	Pennsylvania	2010	2581
Bentleyville borough	Pennsylvania	2011	2580
Bentleyville borough	Pennsylvania	2012	2568
Bentleyville borough	Pennsylvania	2013	2565
Bentleyville borough	Pennsylvania	2014	2545
Bentleyville borough	Pennsylvania	2015	2532
Benton borough	Pennsylvania	2010	824
Benton borough	Pennsylvania	2011	824
Benton borough	Pennsylvania	2012	821
Benton borough	Pennsylvania	2013	821
Benton borough	Pennsylvania	2014	823
Benton borough	Pennsylvania	2015	828
Berlin borough	Pennsylvania	2010	2104
Berlin borough	Pennsylvania	2011	2102
Berlin borough	Pennsylvania	2012	2086
Berlin borough	Pennsylvania	2013	2076
Berlin borough	Pennsylvania	2014	2057
Berlin borough	Pennsylvania	2015	2039
Bernville borough	Pennsylvania	2010	955
Bernville borough	Pennsylvania	2011	956
Bernville borough	Pennsylvania	2012	955
Bernville borough	Pennsylvania	2013	955
Bernville borough	Pennsylvania	2014	955
Bernville borough	Pennsylvania	2015	952
Berrysburg borough	Pennsylvania	2010	368
Berrysburg borough	Pennsylvania	2011	368
Berrysburg borough	Pennsylvania	2012	370
Berrysburg borough	Pennsylvania	2013	371
Berrysburg borough	Pennsylvania	2014	371
Berrysburg borough	Pennsylvania	2015	371
Berwick borough	Pennsylvania	2010	10475
Berwick borough	Pennsylvania	2011	10492
Berwick borough	Pennsylvania	2012	10407
Berwick borough	Pennsylvania	2013	10394
Berwick borough	Pennsylvania	2014	10350
Berwick borough	Pennsylvania	2015	10301
Bessemer borough	Pennsylvania	2010	1111
Bessemer borough	Pennsylvania	2011	1109
Bessemer borough	Pennsylvania	2012	1099
Bessemer borough	Pennsylvania	2013	1092
Bessemer borough	Pennsylvania	2014	1086
Bessemer borough	Pennsylvania	2015	1078
Bethany borough	Pennsylvania	2010	245
Bethany borough	Pennsylvania	2011	245
Bethany borough	Pennsylvania	2012	241
Bethany borough	Pennsylvania	2013	239
Bethany borough	Pennsylvania	2014	238
Bethany borough	Pennsylvania	2015	236
Big Beaver borough	Pennsylvania	2010	1970
Big Beaver borough	Pennsylvania	2011	1971
Big Beaver borough	Pennsylvania	2012	1963
Big Beaver borough	Pennsylvania	2013	1958
Big Beaver borough	Pennsylvania	2014	1950
Big Beaver borough	Pennsylvania	2015	1934
Biglerville borough	Pennsylvania	2010	1200
Biglerville borough	Pennsylvania	2011	1200
Biglerville borough	Pennsylvania	2012	1201
Biglerville borough	Pennsylvania	2013	1200
Biglerville borough	Pennsylvania	2014	1200
Biglerville borough	Pennsylvania	2015	1203
Big Run borough	Pennsylvania	2010	624
Big Run borough	Pennsylvania	2011	624
Big Run borough	Pennsylvania	2012	620
Big Run borough	Pennsylvania	2013	619
Big Run borough	Pennsylvania	2014	621
Big Run borough	Pennsylvania	2015	616
Birdsboro borough	Pennsylvania	2010	5163
Birdsboro borough	Pennsylvania	2011	5166
Birdsboro borough	Pennsylvania	2012	5162
Birdsboro borough	Pennsylvania	2013	5167
Birdsboro borough	Pennsylvania	2014	5168
Birdsboro borough	Pennsylvania	2015	5158
Birmingham borough	Pennsylvania	2010	90
Birmingham borough	Pennsylvania	2011	90
Birmingham borough	Pennsylvania	2012	90
Birmingham borough	Pennsylvania	2013	90
Birmingham borough	Pennsylvania	2014	89
Birmingham borough	Pennsylvania	2015	89
Blain borough	Pennsylvania	2010	263
Blain borough	Pennsylvania	2011	263
Blain borough	Pennsylvania	2012	262
Blain borough	Pennsylvania	2013	261
Blain borough	Pennsylvania	2014	260
Blain borough	Pennsylvania	2015	259
Blairsville borough	Pennsylvania	2010	3412
Blairsville borough	Pennsylvania	2011	3407
Blairsville borough	Pennsylvania	2012	3388
Blairsville borough	Pennsylvania	2013	3411
Blairsville borough	Pennsylvania	2014	3369
Blairsville borough	Pennsylvania	2015	3324
Blakely borough	Pennsylvania	2010	6564
Blakely borough	Pennsylvania	2011	6563
Blakely borough	Pennsylvania	2012	6565
Blakely borough	Pennsylvania	2013	6542
Blakely borough	Pennsylvania	2014	6515
Blakely borough	Pennsylvania	2015	6474
Blawnox borough	Pennsylvania	2010	1432
Blawnox borough	Pennsylvania	2011	1433
Blawnox borough	Pennsylvania	2012	1433
Blawnox borough	Pennsylvania	2013	1433
Blawnox borough	Pennsylvania	2014	1431
Blawnox borough	Pennsylvania	2015	1425
Bloomfield borough	Pennsylvania	2010	1249
Bloomfield borough	Pennsylvania	2011	1250
Bloomfield borough	Pennsylvania	2012	1247
Bloomfield borough	Pennsylvania	2013	1246
Bloomfield borough	Pennsylvania	2014	1242
Bloomfield borough	Pennsylvania	2015	1244
Blooming Valley borough	Pennsylvania	2010	337
Blooming Valley borough	Pennsylvania	2011	337
Blooming Valley borough	Pennsylvania	2012	335
Blooming Valley borough	Pennsylvania	2013	334
Blooming Valley borough	Pennsylvania	2014	333
Blooming Valley borough	Pennsylvania	2015	333
Blossburg borough	Pennsylvania	2010	1534
Blossburg borough	Pennsylvania	2011	1537
Blossburg borough	Pennsylvania	2012	1550
Blossburg borough	Pennsylvania	2013	1553
Blossburg borough	Pennsylvania	2014	1543
Blossburg borough	Pennsylvania	2015	1529
Bolivar borough	Pennsylvania	2010	465
Bolivar borough	Pennsylvania	2011	465
Bolivar borough	Pennsylvania	2012	461
Bolivar borough	Pennsylvania	2013	458
Bolivar borough	Pennsylvania	2014	454
Bolivar borough	Pennsylvania	2015	449
Bonneauville borough	Pennsylvania	2010	1800
Bonneauville borough	Pennsylvania	2011	1803
Bonneauville borough	Pennsylvania	2012	1807
Bonneauville borough	Pennsylvania	2013	1808
Bonneauville borough	Pennsylvania	2014	1809
Bonneauville borough	Pennsylvania	2015	1816
Boswell borough	Pennsylvania	2010	1277
Boswell borough	Pennsylvania	2011	1277
Boswell borough	Pennsylvania	2012	1266
Boswell borough	Pennsylvania	2013	1262
Boswell borough	Pennsylvania	2014	1249
Boswell borough	Pennsylvania	2015	1238
Bowmanstown borough	Pennsylvania	2010	906
Bowmanstown borough	Pennsylvania	2011	905
Bowmanstown borough	Pennsylvania	2012	905
Bowmanstown borough	Pennsylvania	2013	903
Bowmanstown borough	Pennsylvania	2014	898
Bowmanstown borough	Pennsylvania	2015	892
Boyertown borough	Pennsylvania	2010	4061
Boyertown borough	Pennsylvania	2011	4063
Boyertown borough	Pennsylvania	2012	4058
Boyertown borough	Pennsylvania	2013	4060
Boyertown borough	Pennsylvania	2014	4059
Boyertown borough	Pennsylvania	2015	4050
Brackenridge borough	Pennsylvania	2010	3260
Brackenridge borough	Pennsylvania	2011	3260
Brackenridge borough	Pennsylvania	2012	3257
Brackenridge borough	Pennsylvania	2013	3255
Brackenridge borough	Pennsylvania	2014	3249
Brackenridge borough	Pennsylvania	2015	3234
Braddock borough	Pennsylvania	2010	2159
Braddock borough	Pennsylvania	2011	2158
Braddock borough	Pennsylvania	2012	2157
Braddock borough	Pennsylvania	2013	2156
Braddock borough	Pennsylvania	2014	2152
Braddock borough	Pennsylvania	2015	2142
Braddock Hills borough	Pennsylvania	2010	1880
Braddock Hills borough	Pennsylvania	2011	1879
Braddock Hills borough	Pennsylvania	2012	1880
Braddock Hills borough	Pennsylvania	2013	1881
Braddock Hills borough	Pennsylvania	2014	1879
Braddock Hills borough	Pennsylvania	2015	1872
Bradford Woods borough	Pennsylvania	2010	1171
Bradford Woods borough	Pennsylvania	2011	1171
Bradford Woods borough	Pennsylvania	2012	1174
Bradford Woods borough	Pennsylvania	2013	1177
Bradford Woods borough	Pennsylvania	2014	1178
Bradford Woods borough	Pennsylvania	2015	1176
Brentwood borough	Pennsylvania	2010	9643
Brentwood borough	Pennsylvania	2011	9641
Brentwood borough	Pennsylvania	2012	9637
Brentwood borough	Pennsylvania	2013	9633
Brentwood borough	Pennsylvania	2014	9620
Brentwood borough	Pennsylvania	2015	9577
Briar Creek borough	Pennsylvania	2010	662
Briar Creek borough	Pennsylvania	2011	664
Briar Creek borough	Pennsylvania	2012	687
Briar Creek borough	Pennsylvania	2013	684
Briar Creek borough	Pennsylvania	2014	692
Briar Creek borough	Pennsylvania	2015	688
Bridgeport borough	Pennsylvania	2010	4554
Bridgeport borough	Pennsylvania	2011	4558
Bridgeport borough	Pennsylvania	2012	4572
Bridgeport borough	Pennsylvania	2013	4577
Bridgeport borough	Pennsylvania	2014	4582
Bridgeport borough	Pennsylvania	2015	4579
Bridgeville borough	Pennsylvania	2010	5148
Bridgeville borough	Pennsylvania	2011	5146
Bridgeville borough	Pennsylvania	2012	5149
Bridgeville borough	Pennsylvania	2013	5149
Bridgeville borough	Pennsylvania	2014	5145
Bridgeville borough	Pennsylvania	2015	5124
Bridgewater borough	Pennsylvania	2010	709
Bridgewater borough	Pennsylvania	2011	709
Bridgewater borough	Pennsylvania	2012	706
Bridgewater borough	Pennsylvania	2013	703
Bridgewater borough	Pennsylvania	2014	700
Bridgewater borough	Pennsylvania	2015	697
Brisbin borough	Pennsylvania	2010	411
Brisbin borough	Pennsylvania	2011	411
Brisbin borough	Pennsylvania	2012	408
Brisbin borough	Pennsylvania	2013	405
Brisbin borough	Pennsylvania	2014	401
Brisbin borough	Pennsylvania	2015	399
Bristol borough	Pennsylvania	2010	9726
Bristol borough	Pennsylvania	2011	9722
Bristol borough	Pennsylvania	2012	9706
Bristol borough	Pennsylvania	2013	9672
Bristol borough	Pennsylvania	2014	9635
Bristol borough	Pennsylvania	2015	9593
Broad Top City borough	Pennsylvania	2010	452
Broad Top City borough	Pennsylvania	2011	452
Broad Top City borough	Pennsylvania	2012	451
Broad Top City borough	Pennsylvania	2013	450
Broad Top City borough	Pennsylvania	2014	448
Broad Top City borough	Pennsylvania	2015	445
Brockway borough	Pennsylvania	2010	2072
Brockway borough	Pennsylvania	2011	2072
Brockway borough	Pennsylvania	2012	2061
Brockway borough	Pennsylvania	2013	2058
Brockway borough	Pennsylvania	2014	2062
Brockway borough	Pennsylvania	2015	2046
Brookhaven borough	Pennsylvania	2010	8006
Brookhaven borough	Pennsylvania	2011	8019
Brookhaven borough	Pennsylvania	2012	8015
Brookhaven borough	Pennsylvania	2013	8040
Brookhaven borough	Pennsylvania	2014	8054
Brookhaven borough	Pennsylvania	2015	8073
Brookville borough	Pennsylvania	2010	3932
Brookville borough	Pennsylvania	2011	3933
Brookville borough	Pennsylvania	2012	3910
Brookville borough	Pennsylvania	2013	3903
Brookville borough	Pennsylvania	2014	3912
Brookville borough	Pennsylvania	2015	3882
Brownstown borough	Pennsylvania	2010	744
Brownstown borough	Pennsylvania	2011	743
Brownstown borough	Pennsylvania	2012	737
Brownstown borough	Pennsylvania	2013	730
Brownstown borough	Pennsylvania	2014	723
Brownstown borough	Pennsylvania	2015	715
Brownsville borough	Pennsylvania	2010	2331
Brownsville borough	Pennsylvania	2011	2328
Brownsville borough	Pennsylvania	2012	2321
Brownsville borough	Pennsylvania	2013	2312
Brownsville borough	Pennsylvania	2014	2303
Brownsville borough	Pennsylvania	2015	2295
Bruin borough	Pennsylvania	2010	528
Bruin borough	Pennsylvania	2011	528
Bruin borough	Pennsylvania	2012	526
Bruin borough	Pennsylvania	2013	522
Bruin borough	Pennsylvania	2014	517
Bruin borough	Pennsylvania	2015	509
Bryn Athyn borough	Pennsylvania	2010	1366
Bryn Athyn borough	Pennsylvania	2011	1368
Bryn Athyn borough	Pennsylvania	2012	1384
Bryn Athyn borough	Pennsylvania	2013	1380
Bryn Athyn borough	Pennsylvania	2014	1393
Bryn Athyn borough	Pennsylvania	2015	1390
Burgettstown borough	Pennsylvania	2010	1387
Burgettstown borough	Pennsylvania	2011	1386
Burgettstown borough	Pennsylvania	2012	1380
Burgettstown borough	Pennsylvania	2013	1377
Burgettstown borough	Pennsylvania	2014	1367
Burgettstown borough	Pennsylvania	2015	1359
Burlington borough	Pennsylvania	2010	156
Burlington borough	Pennsylvania	2011	156
Burlington borough	Pennsylvania	2012	157
Burlington borough	Pennsylvania	2013	156
Burlington borough	Pennsylvania	2014	155
Burlington borough	Pennsylvania	2015	153
Burnham borough	Pennsylvania	2010	2054
Burnham borough	Pennsylvania	2011	2051
Burnham borough	Pennsylvania	2012	2052
Burnham borough	Pennsylvania	2013	2051
Burnham borough	Pennsylvania	2014	2041
Burnham borough	Pennsylvania	2015	2026
Burnside borough	Pennsylvania	2010	234
Burnside borough	Pennsylvania	2011	234
Burnside borough	Pennsylvania	2012	233
Burnside borough	Pennsylvania	2013	233
Burnside borough	Pennsylvania	2014	232
Burnside borough	Pennsylvania	2015	231
California borough	Pennsylvania	2010	6795
California borough	Pennsylvania	2011	6795
California borough	Pennsylvania	2012	6820
California borough	Pennsylvania	2013	6535
California borough	Pennsylvania	2014	6704
California borough	Pennsylvania	2015	6627
Callensburg borough	Pennsylvania	2010	207
Callensburg borough	Pennsylvania	2011	207
Callensburg borough	Pennsylvania	2012	207
Callensburg borough	Pennsylvania	2013	206
Callensburg borough	Pennsylvania	2014	205
Callensburg borough	Pennsylvania	2015	203
Callery borough	Pennsylvania	2010	394
Callery borough	Pennsylvania	2011	394
Callery borough	Pennsylvania	2012	394
Callery borough	Pennsylvania	2013	393
Callery borough	Pennsylvania	2014	394
Callery borough	Pennsylvania	2015	389
Callimont borough	Pennsylvania	2010	41
Callimont borough	Pennsylvania	2011	41
Callimont borough	Pennsylvania	2012	41
Callimont borough	Pennsylvania	2013	41
Callimont borough	Pennsylvania	2014	40
Callimont borough	Pennsylvania	2015	40
