City	State	Year	Est. Population
Draper town	South Dakota	2014	79
Draper town	South Dakota	2015	77
Draper town	South Dakota	2010	82
Draper town	South Dakota	2011	81
Draper town	South Dakota	2012	83
Draper town	South Dakota	2013	81
Draper town	South Dakota	2014	79
Draper town	South Dakota	2015	77
Badger town	South Dakota	2010	107
Badger town	South Dakota	2011	107
Badger town	South Dakota	2012	107
Badger town	South Dakota	2013	109
Badger town	South Dakota	2014	105
Badger town	South Dakota	2015	105
Bancroft town	South Dakota	2010	19
Bancroft town	South Dakota	2011	19
Bancroft town	South Dakota	2012	19
Bancroft town	South Dakota	2013	19
Bancroft town	South Dakota	2014	19
Bancroft town	South Dakota	2015	19
Erwin town	South Dakota	2010	45
Erwin town	South Dakota	2011	45
Erwin town	South Dakota	2012	45
Erwin town	South Dakota	2013	46
Erwin town	South Dakota	2014	44
Erwin town	South Dakota	2015	44
Hetland town	South Dakota	2010	46
Hetland town	South Dakota	2011	46
Hetland town	South Dakota	2012	46
Hetland town	South Dakota	2013	47
Hetland town	South Dakota	2014	45
Hetland town	South Dakota	2015	45
Badger town	South Dakota	2010	107
Badger town	South Dakota	2011	107
Badger town	South Dakota	2012	107
Badger town	South Dakota	2013	109
Badger town	South Dakota	2014	105
Badger town	South Dakota	2015	105
Badger town	South Dakota	2010	107
Badger town	South Dakota	2011	107
Badger town	South Dakota	2012	107
Badger town	South Dakota	2013	109
Badger town	South Dakota	2014	105
Badger town	South Dakota	2015	105
Bancroft town	South Dakota	2010	19
Bancroft town	South Dakota	2011	19
Bancroft town	South Dakota	2012	19
Bancroft town	South Dakota	2013	19
Bancroft town	South Dakota	2014	19
Bancroft town	South Dakota	2015	19
Bancroft town	South Dakota	2010	19
Bancroft town	South Dakota	2011	19
Bancroft town	South Dakota	2012	19
Bancroft town	South Dakota	2013	19
Bancroft town	South Dakota	2014	19
Bancroft town	South Dakota	2015	19
Erwin town	South Dakota	2010	45
Erwin town	South Dakota	2011	45
Erwin town	South Dakota	2012	45
Erwin town	South Dakota	2013	46
Erwin town	South Dakota	2014	44
Erwin town	South Dakota	2015	44
Erwin town	South Dakota	2010	45
Erwin town	South Dakota	2011	45
Erwin town	South Dakota	2012	45
Erwin town	South Dakota	2013	46
Erwin town	South Dakota	2014	44
Erwin town	South Dakota	2015	44
Hetland town	South Dakota	2010	46
Hetland town	South Dakota	2011	46
Hetland town	South Dakota	2012	46
Hetland town	South Dakota	2013	47
Hetland town	South Dakota	2014	45
Hetland town	South Dakota	2015	45
Hetland town	South Dakota	2010	46
Hetland town	South Dakota	2011	46
Hetland town	South Dakota	2012	46
Hetland town	South Dakota	2013	47
Hetland town	South Dakota	2014	45
Hetland town	South Dakota	2015	45
Nunda town	South Dakota	2010	43
Nunda town	South Dakota	2011	43
Nunda town	South Dakota	2012	45
Nunda town	South Dakota	2013	45
Nunda town	South Dakota	2014	46
Nunda town	South Dakota	2015	47
Ramona town	South Dakota	2010	174
Ramona town	South Dakota	2011	175
Ramona town	South Dakota	2012	181
Ramona town	South Dakota	2013	184
Ramona town	South Dakota	2014	187
Ramona town	South Dakota	2015	190
Nunda town	South Dakota	2010	43
Nunda town	South Dakota	2011	43
Nunda town	South Dakota	2012	45
Nunda town	South Dakota	2013	45
Nunda town	South Dakota	2014	46
Nunda town	South Dakota	2015	47
Nunda town	South Dakota	2010	43
Nunda town	South Dakota	2011	43
Nunda town	South Dakota	2012	45
Nunda town	South Dakota	2013	45
Nunda town	South Dakota	2014	46
Nunda town	South Dakota	2015	47
Ramona town	South Dakota	2010	174
Ramona town	South Dakota	2011	175
Ramona town	South Dakota	2012	181
Ramona town	South Dakota	2013	184
Ramona town	South Dakota	2014	187
Ramona town	South Dakota	2015	190
Ramona town	South Dakota	2010	174
Ramona town	South Dakota	2011	175
Ramona town	South Dakota	2012	181
Ramona town	South Dakota	2013	184
Ramona town	South Dakota	2014	187
Ramona town	South Dakota	2015	190
Fairview town	South Dakota	2010	60
Fairview town	South Dakota	2011	60
Fairview town	South Dakota	2012	62
Fairview town	South Dakota	2013	63
Fairview town	South Dakota	2014	64
Fairview town	South Dakota	2015	65
Hudson town	South Dakota	2010	296
Hudson town	South Dakota	2011	297
Hudson town	South Dakota	2012	303
Hudson town	South Dakota	2013	308
Hudson town	South Dakota	2014	313
Hudson town	South Dakota	2015	316
Fairview town	South Dakota	2010	60
Fairview town	South Dakota	2011	60
Fairview town	South Dakota	2012	62
Fairview town	South Dakota	2013	63
Fairview town	South Dakota	2014	64
Fairview town	South Dakota	2015	65
Fairview town	South Dakota	2010	60
Fairview town	South Dakota	2011	60
Fairview town	South Dakota	2012	62
Fairview town	South Dakota	2013	63
Fairview town	South Dakota	2014	64
Fairview town	South Dakota	2015	65
Hudson town	South Dakota	2010	296
Hudson town	South Dakota	2011	297
Hudson town	South Dakota	2012	303
Hudson town	South Dakota	2013	308
Hudson town	South Dakota	2014	313
Hudson town	South Dakota	2015	316
Hudson town	South Dakota	2010	296
Hudson town	South Dakota	2011	297
Hudson town	South Dakota	2012	303
Hudson town	South Dakota	2013	308
Hudson town	South Dakota	2014	313
Hudson town	South Dakota	2015	316
Kennebec town	South Dakota	2010	240
Kennebec town	South Dakota	2011	239
Kennebec town	South Dakota	2012	244
Kennebec town	South Dakota	2013	241
Kennebec town	South Dakota	2014	247
Kennebec town	South Dakota	2015	251
Oacoma town	South Dakota	2010	451
Oacoma town	South Dakota	2011	454
Oacoma town	South Dakota	2012	463
Oacoma town	South Dakota	2013	458
Oacoma town	South Dakota	2014	466
Oacoma town	South Dakota	2015	471
Reliance town	South Dakota	2010	191
Reliance town	South Dakota	2011	191
Reliance town	South Dakota	2012	194
Reliance town	South Dakota	2013	192
Reliance town	South Dakota	2014	202
Reliance town	South Dakota	2015	208
Kennebec town	South Dakota	2010	240
Kennebec town	South Dakota	2011	239
Kennebec town	South Dakota	2012	244
Kennebec town	South Dakota	2013	241
Kennebec town	South Dakota	2014	247
Kennebec town	South Dakota	2015	251
Kennebec town	South Dakota	2010	240
Kennebec town	South Dakota	2011	239
Kennebec town	South Dakota	2012	244
Kennebec town	South Dakota	2013	241
Kennebec town	South Dakota	2014	247
Kennebec town	South Dakota	2015	251
Oacoma town	South Dakota	2010	451
Oacoma town	South Dakota	2011	454
Oacoma town	South Dakota	2012	463
Oacoma town	South Dakota	2013	458
Oacoma town	South Dakota	2014	466
Oacoma town	South Dakota	2015	471
Oacoma town	South Dakota	2010	451
Oacoma town	South Dakota	2011	454
Oacoma town	South Dakota	2012	463
Oacoma town	South Dakota	2013	458
Oacoma town	South Dakota	2014	466
Oacoma town	South Dakota	2015	471
Reliance town	South Dakota	2010	191
Reliance town	South Dakota	2011	191
Reliance town	South Dakota	2012	194
Reliance town	South Dakota	2013	192
Reliance town	South Dakota	2014	202
Reliance town	South Dakota	2015	208
Reliance town	South Dakota	2010	191
Reliance town	South Dakota	2011	191
Reliance town	South Dakota	2012	194
Reliance town	South Dakota	2013	192
Reliance town	South Dakota	2014	202
Reliance town	South Dakota	2015	208
Hillsview town	South Dakota	2010	3
Hillsview town	South Dakota	2011	3
Hillsview town	South Dakota	2012	3
Hillsview town	South Dakota	2013	3
Hillsview town	South Dakota	2014	3
Hillsview town	South Dakota	2015	3
Long Lake town	South Dakota	2010	31
Long Lake town	South Dakota	2011	31
Long Lake town	South Dakota	2012	30
Long Lake town	South Dakota	2013	30
Long Lake town	South Dakota	2014	31
Long Lake town	South Dakota	2015	31
Wetonka town	South Dakota	2010	8
Wetonka town	South Dakota	2011	8
Wetonka town	South Dakota	2012	8
Wetonka town	South Dakota	2013	8
Wetonka town	South Dakota	2014	8
Wetonka town	South Dakota	2015	8
Hillsview town	South Dakota	2010	3
Hillsview town	South Dakota	2011	3
Hillsview town	South Dakota	2012	3
Hillsview town	South Dakota	2013	3
Hillsview town	South Dakota	2014	3
Hillsview town	South Dakota	2015	3
Hillsview town	South Dakota	2010	3
Hillsview town	South Dakota	2011	3
Hillsview town	South Dakota	2012	3
Hillsview town	South Dakota	2013	3
Hillsview town	South Dakota	2014	3
Hillsview town	South Dakota	2015	3
Long Lake town	South Dakota	2010	31
Long Lake town	South Dakota	2011	31
Long Lake town	South Dakota	2012	30
Long Lake town	South Dakota	2013	30
Long Lake town	South Dakota	2014	31
Long Lake town	South Dakota	2015	31
Long Lake town	South Dakota	2010	31
Long Lake town	South Dakota	2011	31
Long Lake town	South Dakota	2012	30
Long Lake town	South Dakota	2013	30
Long Lake town	South Dakota	2014	31
Long Lake town	South Dakota	2015	31
Wetonka town	South Dakota	2010	8
Wetonka town	South Dakota	2011	8
Wetonka town	South Dakota	2012	8
Wetonka town	South Dakota	2013	8
Wetonka town	South Dakota	2014	8
Wetonka town	South Dakota	2015	8
Wetonka town	South Dakota	2010	8
Wetonka town	South Dakota	2011	8
Wetonka town	South Dakota	2012	8
Wetonka town	South Dakota	2013	8
Wetonka town	South Dakota	2014	8
Wetonka town	South Dakota	2015	8
Eden town	South Dakota	2010	89
Eden town	South Dakota	2011	89
Eden town	South Dakota	2012	88
Eden town	South Dakota	2013	89
Eden town	South Dakota	2014	90
Eden town	South Dakota	2015	90
Lake City town	South Dakota	2010	51
Lake City town	South Dakota	2011	51
Lake City town	South Dakota	2012	51
Lake City town	South Dakota	2013	51
Lake City town	South Dakota	2014	52
Lake City town	South Dakota	2015	51
Langford town	South Dakota	2010	313
Langford town	South Dakota	2011	312
Langford town	South Dakota	2012	312
Langford town	South Dakota	2013	314
Langford town	South Dakota	2014	319
Langford town	South Dakota	2015	316
Eden town	South Dakota	2010	89
Eden town	South Dakota	2011	89
Eden town	South Dakota	2012	88
Eden town	South Dakota	2013	89
Eden town	South Dakota	2014	90
Eden town	South Dakota	2015	90
Eden town	South Dakota	2010	89
Eden town	South Dakota	2011	89
Eden town	South Dakota	2012	88
Eden town	South Dakota	2013	89
Eden town	South Dakota	2014	90
Eden town	South Dakota	2015	90
Lake City town	South Dakota	2010	51
Lake City town	South Dakota	2011	51
Lake City town	South Dakota	2012	51
Lake City town	South Dakota	2013	51
Lake City town	South Dakota	2014	52
Lake City town	South Dakota	2015	51
Lake City town	South Dakota	2010	51
Lake City town	South Dakota	2011	51
Lake City town	South Dakota	2012	51
Lake City town	South Dakota	2013	51
Lake City town	South Dakota	2014	52
Lake City town	South Dakota	2015	51
Langford town	South Dakota	2010	313
Langford town	South Dakota	2011	312
Langford town	South Dakota	2012	312
Langford town	South Dakota	2013	314
Langford town	South Dakota	2014	319
Langford town	South Dakota	2015	316
Langford town	South Dakota	2010	313
Langford town	South Dakota	2011	312
Langford town	South Dakota	2012	312
Langford town	South Dakota	2013	314
Langford town	South Dakota	2014	319
Langford town	South Dakota	2015	316
Wood town	South Dakota	2010	62
Wood town	South Dakota	2011	61
Wood town	South Dakota	2012	64
Wood town	South Dakota	2013	63
Wood town	South Dakota	2014	63
Wood town	South Dakota	2015	64
Wood town	South Dakota	2010	62
Wood town	South Dakota	2011	61
Wood town	South Dakota	2012	64
Wood town	South Dakota	2013	63
Wood town	South Dakota	2014	63
Wood town	South Dakota	2015	64
Wood town	South Dakota	2010	62
Wood town	South Dakota	2011	61
Wood town	South Dakota	2012	64
Wood town	South Dakota	2013	63
Wood town	South Dakota	2014	63
Wood town	South Dakota	2015	64
Canova town	South Dakota	2010	105
Canova town	South Dakota	2011	104
Canova town	South Dakota	2012	103
Canova town	South Dakota	2013	100
Canova town	South Dakota	2014	100
Canova town	South Dakota	2015	100
Vilas town	South Dakota	2010	20
Vilas town	South Dakota	2011	20
Vilas town	South Dakota	2012	20
Vilas town	South Dakota	2013	19
Vilas town	South Dakota	2014	19
Vilas town	South Dakota	2015	19
Canova town	South Dakota	2010	105
Canova town	South Dakota	2011	104
Canova town	South Dakota	2012	103
Canova town	South Dakota	2013	100
Canova town	South Dakota	2014	100
Canova town	South Dakota	2015	100
Canova town	South Dakota	2010	105
Canova town	South Dakota	2011	104
Canova town	South Dakota	2012	103
Canova town	South Dakota	2013	100
Canova town	South Dakota	2014	100
Canova town	South Dakota	2015	100
Vilas town	South Dakota	2010	20
Vilas town	South Dakota	2011	20
Vilas town	South Dakota	2012	20
Vilas town	South Dakota	2013	19
Vilas town	South Dakota	2014	19
Vilas town	South Dakota	2015	19
Vilas town	South Dakota	2010	20
Vilas town	South Dakota	2011	20
Vilas town	South Dakota	2012	20
Vilas town	South Dakota	2013	19
Vilas town	South Dakota	2014	19
Vilas town	South Dakota	2015	19
Humboldt town	South Dakota	2010	589
Humboldt town	South Dakota	2011	589
Humboldt town	South Dakota	2012	588
Humboldt town	South Dakota	2013	592
Humboldt town	South Dakota	2014	595
Humboldt town	South Dakota	2015	589
Sherman town	South Dakota	2010	78
Sherman town	South Dakota	2011	78
Sherman town	South Dakota	2012	81
Sherman town	South Dakota	2013	82
Sherman town	South Dakota	2014	82
Sherman town	South Dakota	2015	82
Humboldt town	South Dakota	2010	589
Humboldt town	South Dakota	2011	589
Humboldt town	South Dakota	2012	588
Humboldt town	South Dakota	2013	592
Humboldt town	South Dakota	2014	595
Humboldt town	South Dakota	2015	589
Humboldt town	South Dakota	2010	589
Humboldt town	South Dakota	2011	589
Humboldt town	South Dakota	2012	588
Humboldt town	South Dakota	2013	592
Humboldt town	South Dakota	2014	595
Humboldt town	South Dakota	2015	589
Sherman town	South Dakota	2010	78
Sherman town	South Dakota	2011	78
Sherman town	South Dakota	2012	81
Sherman town	South Dakota	2013	82
Sherman town	South Dakota	2014	82
Sherman town	South Dakota	2015	82
Sherman town	South Dakota	2010	78
Sherman town	South Dakota	2011	78
Sherman town	South Dakota	2012	81
Sherman town	South Dakota	2013	82
Sherman town	South Dakota	2014	82
Sherman town	South Dakota	2015	82
Trent town	South Dakota	2010	232
Trent town	South Dakota	2011	232
Trent town	South Dakota	2012	233
Trent town	South Dakota	2013	234
Trent town	South Dakota	2014	233
Trent town	South Dakota	2015	232
Ward town	South Dakota	2010	48
Ward town	South Dakota	2011	48
Ward town	South Dakota	2012	48
Ward town	South Dakota	2013	48
Ward town	South Dakota	2014	47
Ward town	South Dakota	2015	49
Trent town	South Dakota	2010	232
Trent town	South Dakota	2011	232
Trent town	South Dakota	2012	233
Trent town	South Dakota	2013	234
Trent town	South Dakota	2014	233
Trent town	South Dakota	2015	232
Trent town	South Dakota	2010	232
Trent town	South Dakota	2011	232
Trent town	South Dakota	2012	233
Trent town	South Dakota	2013	234
Trent town	South Dakota	2014	233
Trent town	South Dakota	2015	232
Ward town	South Dakota	2010	48
Ward town	South Dakota	2011	48
Ward town	South Dakota	2012	48
Ward town	South Dakota	2013	48
Ward town	South Dakota	2014	47
Ward town	South Dakota	2015	49
Ward town	South Dakota	2010	48
Ward town	South Dakota	2011	48
Ward town	South Dakota	2012	48
Ward town	South Dakota	2013	48
Ward town	South Dakota	2014	47
Ward town	South Dakota	2015	49
Batesland town	South Dakota	2010	108
Batesland town	South Dakota	2011	108
Batesland town	South Dakota	2012	111
Batesland town	South Dakota	2013	112
Batesland town	South Dakota	2014	113
Batesland town	South Dakota	2015	114
Keystone town	South Dakota	2010	337
Keystone town	South Dakota	2011	338
Keystone town	South Dakota	2012	337
Keystone town	South Dakota	2013	342
Keystone town	South Dakota	2014	344
Keystone town	South Dakota	2015	344
Quinn town	South Dakota	2010	56
Quinn town	South Dakota	2011	56
Quinn town	South Dakota	2012	56
Quinn town	South Dakota	2013	57
Quinn town	South Dakota	2014	58
Quinn town	South Dakota	2015	58
Wall town	South Dakota	2010	766
Wall town	South Dakota	2011	775
Wall town	South Dakota	2012	804
Wall town	South Dakota	2013	843
Wall town	South Dakota	2014	882
Wall town	South Dakota	2015	882
Wasta town	South Dakota	2010	80
Wasta town	South Dakota	2011	80
Wasta town	South Dakota	2012	81
Wasta town	South Dakota	2013	82
Wasta town	South Dakota	2014	82
Wasta town	South Dakota	2015	82
Keystone town	South Dakota	2010	337
Keystone town	South Dakota	2011	338
Keystone town	South Dakota	2012	337
Keystone town	South Dakota	2013	342
Keystone town	South Dakota	2014	344
Keystone town	South Dakota	2015	344
Keystone town	South Dakota	2010	337
Keystone town	South Dakota	2011	338
Keystone town	South Dakota	2012	337
Keystone town	South Dakota	2013	342
Keystone town	South Dakota	2014	344
Keystone town	South Dakota	2015	344
Quinn town	South Dakota	2010	56
Quinn town	South Dakota	2011	56
Quinn town	South Dakota	2012	56
Quinn town	South Dakota	2013	57
Quinn town	South Dakota	2014	58
Quinn town	South Dakota	2015	58
Quinn town	South Dakota	2010	56
Quinn town	South Dakota	2011	56
Quinn town	South Dakota	2012	56
Quinn town	South Dakota	2013	57
Quinn town	South Dakota	2014	58
Quinn town	South Dakota	2015	58
Wall town	South Dakota	2010	766
Wall town	South Dakota	2011	775
Wall town	South Dakota	2012	804
Wall town	South Dakota	2013	843
Wall town	South Dakota	2014	882
Wall town	South Dakota	2015	882
Wall town	South Dakota	2010	766
Wall town	South Dakota	2011	775
Wall town	South Dakota	2012	804
Wall town	South Dakota	2013	843
Wall town	South Dakota	2014	882
Wall town	South Dakota	2015	882
Wasta town	South Dakota	2010	80
Wasta town	South Dakota	2011	80
Wasta town	South Dakota	2012	81
Wasta town	South Dakota	2013	82
Wasta town	South Dakota	2014	82
Wasta town	South Dakota	2015	82
Wasta town	South Dakota	2010	80
Wasta town	South Dakota	2011	80
Wasta town	South Dakota	2012	81
Wasta town	South Dakota	2013	82
Wasta town	South Dakota	2014	82
Wasta town	South Dakota	2015	82
Bison town	South Dakota	2010	333
Bison town	South Dakota	2011	333
Bison town	South Dakota	2012	337
Bison town	South Dakota	2013	339
Bison town	South Dakota	2014	341
Bison town	South Dakota	2015	342
Bison town	South Dakota	2010	333
Bison town	South Dakota	2011	333
Bison town	South Dakota	2012	337
Bison town	South Dakota	2013	339
Bison town	South Dakota	2014	341
Bison town	South Dakota	2015	342
Bison town	South Dakota	2010	333
Bison town	South Dakota	2011	333
Bison town	South Dakota	2012	337
Bison town	South Dakota	2013	339
Bison town	South Dakota	2014	341
Bison town	South Dakota	2015	342
Hoven town	South Dakota	2010	406
Hoven town	South Dakota	2011	408
Hoven town	South Dakota	2012	411
Hoven town	South Dakota	2013	410
Hoven town	South Dakota	2014	412
Hoven town	South Dakota	2015	406
Lebanon town	South Dakota	2010	47
Lebanon town	South Dakota	2011	47
Lebanon town	South Dakota	2012	48
Lebanon town	South Dakota	2013	48
Lebanon town	South Dakota	2014	48
Lebanon town	South Dakota	2015	47
Tolstoy town	South Dakota	2010	36
Tolstoy town	South Dakota	2011	36
Tolstoy town	South Dakota	2012	37
Tolstoy town	South Dakota	2013	36
Tolstoy town	South Dakota	2014	37
Tolstoy town	South Dakota	2015	36
Claire City town	South Dakota	2010	76
Claire City town	South Dakota	2011	76
Claire City town	South Dakota	2012	77
Claire City town	South Dakota	2013	77
Claire City town	South Dakota	2014	77
Claire City town	South Dakota	2015	77
Corona town	South Dakota	2010	109
Corona town	South Dakota	2011	109
Corona town	South Dakota	2012	111
Corona town	South Dakota	2013	111
Corona town	South Dakota	2014	110
Corona town	South Dakota	2015	111
New Effington town	South Dakota	2010	256
New Effington town	South Dakota	2011	257
New Effington town	South Dakota	2012	260
New Effington town	South Dakota	2013	261
New Effington town	South Dakota	2014	259
New Effington town	South Dakota	2015	260
Ortley town	South Dakota	2010	65
Ortley town	South Dakota	2011	65
Ortley town	South Dakota	2012	66
Ortley town	South Dakota	2013	66
Ortley town	South Dakota	2014	66
Ortley town	South Dakota	2015	66
Peever town	South Dakota	2010	168
Peever town	South Dakota	2011	169
Peever town	South Dakota	2012	171
Peever town	South Dakota	2013	171
Peever town	South Dakota	2014	170
Peever town	South Dakota	2015	170
Rosholt town	South Dakota	2010	422
Rosholt town	South Dakota	2011	423
Rosholt town	South Dakota	2012	426
Rosholt town	South Dakota	2013	428
Rosholt town	South Dakota	2014	429
Rosholt town	South Dakota	2015	431
Summit town	South Dakota	2010	288
Summit town	South Dakota	2011	289
Summit town	South Dakota	2012	293
Summit town	South Dakota	2013	294
Summit town	South Dakota	2014	291
Summit town	South Dakota	2015	292
White Rock town	South Dakota	2010	3
White Rock town	South Dakota	2011	3
White Rock town	South Dakota	2012	3
White Rock town	South Dakota	2013	3
White Rock town	South Dakota	2014	3
White Rock town	South Dakota	2015	3
Claire City town	South Dakota	2010	76
Claire City town	South Dakota	2011	76
Claire City town	South Dakota	2012	77
Claire City town	South Dakota	2013	77
Claire City town	South Dakota	2014	77
Claire City town	South Dakota	2015	77
Claire City town	South Dakota	2010	76
Claire City town	South Dakota	2011	76
Claire City town	South Dakota	2012	77
Claire City town	South Dakota	2013	77
Claire City town	South Dakota	2014	77
Claire City town	South Dakota	2015	77
Corona town	South Dakota	2010	109
Corona town	South Dakota	2011	109
Corona town	South Dakota	2012	111
Corona town	South Dakota	2013	111
Corona town	South Dakota	2014	110
Corona town	South Dakota	2015	111
Corona town	South Dakota	2010	109
Corona town	South Dakota	2011	109
Corona town	South Dakota	2012	111
Corona town	South Dakota	2013	111
Corona town	South Dakota	2014	110
Corona town	South Dakota	2015	111
New Effington town	South Dakota	2010	256
New Effington town	South Dakota	2011	257
New Effington town	South Dakota	2012	260
New Effington town	South Dakota	2013	261
New Effington town	South Dakota	2014	259
New Effington town	South Dakota	2015	260
New Effington town	South Dakota	2010	256
New Effington town	South Dakota	2011	257
New Effington town	South Dakota	2012	260
New Effington town	South Dakota	2013	261
New Effington town	South Dakota	2014	259
New Effington town	South Dakota	2015	260
Ortley town	South Dakota	2010	65
Ortley town	South Dakota	2011	65
Ortley town	South Dakota	2012	66
Ortley town	South Dakota	2013	66
Ortley town	South Dakota	2014	66
Ortley town	South Dakota	2015	66
Ortley town	South Dakota	2010	65
Ortley town	South Dakota	2011	65
Ortley town	South Dakota	2012	66
Ortley town	South Dakota	2013	66
Ortley town	South Dakota	2014	66
Ortley town	South Dakota	2015	66
Peever town	South Dakota	2010	168
Peever town	South Dakota	2011	169
Peever town	South Dakota	2012	171
Peever town	South Dakota	2013	171
Peever town	South Dakota	2014	170
Peever town	South Dakota	2015	170
Peever town	South Dakota	2010	168
Peever town	South Dakota	2011	169
Peever town	South Dakota	2012	171
Peever town	South Dakota	2013	171
Peever town	South Dakota	2014	170
Peever town	South Dakota	2015	170
Rosholt town	South Dakota	2010	422
Rosholt town	South Dakota	2011	423
Rosholt town	South Dakota	2012	426
Rosholt town	South Dakota	2013	428
Rosholt town	South Dakota	2014	429
Rosholt town	South Dakota	2015	431
Rosholt town	South Dakota	2010	422
Rosholt town	South Dakota	2011	423
Rosholt town	South Dakota	2012	426
Rosholt town	South Dakota	2013	428
Rosholt town	South Dakota	2014	429
Rosholt town	South Dakota	2015	431
Summit town	South Dakota	2010	288
Summit town	South Dakota	2011	289
Summit town	South Dakota	2012	293
Summit town	South Dakota	2013	294
Summit town	South Dakota	2014	291
Summit town	South Dakota	2015	292
Summit town	South Dakota	2010	288
Summit town	South Dakota	2011	289
Summit town	South Dakota	2012	293
Summit town	South Dakota	2013	294
Summit town	South Dakota	2014	291
Summit town	South Dakota	2015	292
White Rock town	South Dakota	2010	3
White Rock town	South Dakota	2011	3
White Rock town	South Dakota	2012	3
White Rock town	South Dakota	2013	3
White Rock town	South Dakota	2014	3
White Rock town	South Dakota	2015	3
White Rock town	South Dakota	2010	3
White Rock town	South Dakota	2011	3
White Rock town	South Dakota	2012	3
White Rock town	South Dakota	2013	3
White Rock town	South Dakota	2014	3
White Rock town	South Dakota	2015	3
Artesian town	South Dakota	2010	138
Artesian town	South Dakota	2011	138
Artesian town	South Dakota	2012	139
Artesian town	South Dakota	2013	136
Artesian town	South Dakota	2014	136
Artesian town	South Dakota	2015	137
Letcher town	South Dakota	2010	173
Letcher town	South Dakota	2011	173
Letcher town	South Dakota	2012	174
Letcher town	South Dakota	2013	171
Letcher town	South Dakota	2014	171
Letcher town	South Dakota	2015	171
Artesian town	South Dakota	2010	138
Artesian town	South Dakota	2011	138
Artesian town	South Dakota	2012	139
Artesian town	South Dakota	2013	136
Artesian town	South Dakota	2014	136
Artesian town	South Dakota	2015	137
Artesian town	South Dakota	2010	138
Artesian town	South Dakota	2011	138
Artesian town	South Dakota	2012	139
Artesian town	South Dakota	2013	136
Artesian town	South Dakota	2014	136
Artesian town	South Dakota	2015	137
Letcher town	South Dakota	2010	173
Letcher town	South Dakota	2011	173
Letcher town	South Dakota	2012	174
Letcher town	South Dakota	2013	171
Letcher town	South Dakota	2014	171
Letcher town	South Dakota	2015	171
Letcher town	South Dakota	2010	173
Letcher town	South Dakota	2011	173
Letcher town	South Dakota	2012	174
Letcher town	South Dakota	2013	171
Letcher town	South Dakota	2014	171
Letcher town	South Dakota	2015	171
Brentford town	South Dakota	2010	77
Brentford town	South Dakota	2011	77
Brentford town	South Dakota	2012	78
Brentford town	South Dakota	2013	80
Brentford town	South Dakota	2014	79
Brentford town	South Dakota	2015	78
Northville town	South Dakota	2010	143
Northville town	South Dakota	2011	143
Northville town	South Dakota	2012	145
Northville town	South Dakota	2013	148
Northville town	South Dakota	2014	148
Northville town	South Dakota	2015	148
Tulare town	South Dakota	2010	207
Tulare town	South Dakota	2011	206
Tulare town	South Dakota	2012	212
Tulare town	South Dakota	2013	219
Tulare town	South Dakota	2014	218
Tulare town	South Dakota	2015	217
Turton town	South Dakota	2010	48
Turton town	South Dakota	2011	48
Turton town	South Dakota	2012	49
Turton town	South Dakota	2013	50
Turton town	South Dakota	2014	49
Turton town	South Dakota	2015	49
Brentford town	South Dakota	2010	77
Brentford town	South Dakota	2011	77
Brentford town	South Dakota	2012	78
Brentford town	South Dakota	2013	80
Brentford town	South Dakota	2014	79
Brentford town	South Dakota	2015	78
Brentford town	South Dakota	2010	77
Brentford town	South Dakota	2011	77
Brentford town	South Dakota	2012	78
Brentford town	South Dakota	2013	80
Brentford town	South Dakota	2014	79
Brentford town	South Dakota	2015	78
Northville town	South Dakota	2010	143
Northville town	South Dakota	2011	143
Northville town	South Dakota	2012	145
Northville town	South Dakota	2013	148
Northville town	South Dakota	2014	148
Northville town	South Dakota	2015	148
Northville town	South Dakota	2010	143
Northville town	South Dakota	2011	143
Northville town	South Dakota	2012	145
Northville town	South Dakota	2013	148
Northville town	South Dakota	2014	148
Northville town	South Dakota	2015	148
Tulare town	South Dakota	2010	207
Tulare town	South Dakota	2011	206
Tulare town	South Dakota	2012	212
Tulare town	South Dakota	2013	219
Tulare town	South Dakota	2014	218
Tulare town	South Dakota	2015	217
Tulare town	South Dakota	2010	207
Tulare town	South Dakota	2011	206
Tulare town	South Dakota	2012	212
Tulare town	South Dakota	2013	219
Tulare town	South Dakota	2014	218
Tulare town	South Dakota	2015	217
Turton town	South Dakota	2010	48
Turton town	South Dakota	2011	48
Turton town	South Dakota	2012	49
Turton town	South Dakota	2013	50
Turton town	South Dakota	2014	49
Turton town	South Dakota	2015	49
Turton town	South Dakota	2010	48
Turton town	South Dakota	2011	48
Turton town	South Dakota	2012	49
Turton town	South Dakota	2013	50
Turton town	South Dakota	2014	49
Turton town	South Dakota	2015	49
Agar town	South Dakota	2010	76
Agar town	South Dakota	2011	76
Agar town	South Dakota	2012	77
Agar town	South Dakota	2013	79
Agar town	South Dakota	2014	79
Agar town	South Dakota	2015	77
St. Francis town	South Dakota	2010	544
St. Francis town	South Dakota	2011	546
St. Francis town	South Dakota	2012	559
St. Francis town	South Dakota	2013	563
St. Francis town	South Dakota	2014	568
St. Francis town	South Dakota	2015	564
New Witten town	South Dakota	2010	79
New Witten town	South Dakota	2011	79
New Witten town	South Dakota	2012	78
New Witten town	South Dakota	2013	77
New Witten town	South Dakota	2014	77
New Witten town	South Dakota	2015	77
New Witten town	South Dakota	2010	79
New Witten town	South Dakota	2011	79
New Witten town	South Dakota	2012	78
New Witten town	South Dakota	2013	77
